codigo_dane,municipio_productor,departamento,recurso_natural,nombre_del_proyecto,year,trimestre,unidad_medida,tipo_contraprestacion,valor_contraprestacion,cantidad_produccion
66318,Guatica,Risaralda,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,393774,8329
66318,Guatica,Risaralda,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,213886,4276
66318,Guatica,Risaralda,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,91336,1790
66318,Guatica,Risaralda,Plata,Productores,2015,Trimestre 3,Gramos,Regalia,4835,106
66318,Guatica,Risaralda,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,112130,2463
66440,Marsella,Risaralda,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,2068279,578
66440,Marsella,Risaralda,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,8064639,2176
66440,Marsella,Risaralda,Oro,Productores,2017,Trimestre 1,Gramos,Regalia,3690954,1023
66440,Marsella,Risaralda,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,7242422,1765
66440,Marsella,Risaralda,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,4365038,1084
66440,Marsella,Risaralda,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,1295382,334
66440,Marsella,Risaralda,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,3434047,874
66440,Marsella,Risaralda,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,44774,12
66440,Marsella,Risaralda,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,13362345,4207
66440,Marsella,Risaralda,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,1225621,309
66440,Marsella,Risaralda,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,257560,69
66440,Marsella,Risaralda,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,2831594,817
66440,Marsella,Risaralda,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,6140082,1501
66440,Marsella,Risaralda,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,4569619,1147
66440,Marsella,Risaralda,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,10166309,2905
66440,Marsella,Risaralda,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,632787,158
66440,Marsella,Risaralda,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,7009519,2094
66456,Mistrato,Risaralda,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,1869274,568
66456,Mistrato,Risaralda,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,4120596,1321
66456,Mistrato,Risaralda,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,4720962,1935
66456,Mistrato,Risaralda,Oro,Productores,2018,Trimestre 1,Gramos,Regalia,52335908,13402
66456,Mistrato,Risaralda,Oro,Productores,2019,Trimestre 1,Gramos,Regalia,2915888,709
66456,Mistrato,Risaralda,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,4510201,1429
66456,Mistrato,Risaralda,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,1389531,457
66456,Mistrato,Risaralda,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,7170660,2857
66456,Mistrato,Risaralda,Oro,Productores,2017,Trimestre 1,Gramos,Regalia,5208873,1458
66456,Mistrato,Risaralda,Oro,Productores,2018,Trimestre 1,Gramos,Regalia,34987721,8901
66456,Mistrato,Risaralda,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,7654079,2394
66456,Mistrato,Risaralda,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,883703,324
66456,Mistrato,Risaralda,Oro,Productores,2017,Trimestre 1,Gramos,Regalia,2371286,652
66456,Mistrato,Risaralda,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,7242366,2382
66456,Mistrato,Risaralda,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,151784,51
66456,Mistrato,Risaralda,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,3255638,1172
66456,Mistrato,Risaralda,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,149090,49
66456,Mistrato,Risaralda,Oro,Productores,2017,Trimestre 2,Gramos,Regalia,3785567,1028
66456,Mistrato,Risaralda,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,6657369,2180
66456,Mistrato,Risaralda,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,2951078,1055
66456,Mistrato,Risaralda,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,1730101,668
66456,Mistrato,Risaralda,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,2042296,533
66456,Mistrato,Risaralda,Oro,Productores,2017,Trimestre 2,Gramos,Regalia,1787088,478
66456,Mistrato,Risaralda,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,13060542,4462
66456,Mistrato,Risaralda,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,12384238,4608
66456,Mistrato,Risaralda,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,2431466,958
66456,Mistrato,Risaralda,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,422826,105
66456,Mistrato,Risaralda,Oro,Productores,2017,Trimestre 2,Gramos,Regalia,6608343,1768
66456,Mistrato,Risaralda,Oro,Productores,2019,Trimestre 2,Gramos,Regalia,11455016,2727
66456,Mistrato,Risaralda,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,6537791,2226
66456,Mistrato,Risaralda,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,12060924,4575
66456,Mistrato,Risaralda,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,2468421,993
66456,Mistrato,Risaralda,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,1316577,339
66456,Mistrato,Risaralda,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,5011645,1640
66456,Mistrato,Risaralda,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,4109305,1607
66456,Mistrato,Risaralda,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,2761833,1102
66456,Mistrato,Risaralda,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,887554,279
66456,Mistrato,Risaralda,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,34569,9
66456,Mistrato,Risaralda,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,99522859,25793
66456,Mistrato,Risaralda,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,5735384,1899
66456,Mistrato,Risaralda,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,805585,306
66456,Mistrato,Risaralda,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,3168563,1253
66456,Mistrato,Risaralda,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,985778,252
66456,Mistrato,Risaralda,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,72522129,18476
66456,Mistrato,Risaralda,Oro,Productores,2019,Trimestre 3,Gramos,Regalia,4390164,1029
66456,Mistrato,Risaralda,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,6197897,1915
66456,Mistrato,Risaralda,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,3042595,1142
66456,Mistrato,Risaralda,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,2191960,873
66456,Mistrato,Risaralda,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,67972009,17216
66456,Mistrato,Risaralda,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,13792562,4252
66456,Mistrato,Risaralda,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,3747609,1467
66456,Mistrato,Risaralda,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,84461046,20986
66456,Mistrato,Risaralda,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,7877101,2026
66456,Mistrato,Risaralda,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,17537709,4584
66456,Mistrato,Risaralda,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,6132773,1824
66456,Mistrato,Risaralda,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,1178676,467
66456,Mistrato,Risaralda,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,2567623,650
66456,Mistrato,Risaralda,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,56512639,14395
66456,Mistrato,Risaralda,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,11665103,3034
66456,Mistrato,Risaralda,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,4488,74
66456,Mistrato,Risaralda,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,6266,128
66456,Mistrato,Risaralda,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,5711,98
66456,Mistrato,Risaralda,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,7146,114
66456,Mistrato,Risaralda,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,7616,127
66456,Mistrato,Risaralda,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,701,13
66456,Mistrato,Risaralda,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,14609,254
66456,Mistrato,Risaralda,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,3765,71
66456,Mistrato,Risaralda,Plata,Productores,2019,Trimestre 2,Gramos,Regalia,23328,465
66456,Mistrato,Risaralda,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,378,9
66456,Mistrato,Risaralda,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,1047,28
66456,Mistrato,Risaralda,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,4530,85
66456,Mistrato,Risaralda,Plata,Productores,2019,Trimestre 3,Gramos,Regalia,9038,184
66456,Mistrato,Risaralda,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,908,20
66456,Mistrato,Risaralda,Plata,Productores,2018,Trimestre 4,Gramos,Regalia,45545,947
66456,Mistrato,Risaralda,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,757,12
66456,Mistrato,Risaralda,Plata,Productores,2018,Trimestre 4,Gramos,Regalia,23706,503
66572,Pueblo Rico,Risaralda,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,2109855,509
66572,Pueblo Rico,Risaralda,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,2759187,685
66572,Pueblo Rico,Risaralda,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,13705939,3546
66572,Pueblo Rico,Risaralda,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,12919583,3365
66572,Pueblo Rico,Risaralda,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,216376,58
66572,Pueblo Rico,Risaralda,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,3743756,1053
66572,Pueblo Rico,Risaralda,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,1166775,333
66572,Pueblo Rico,Risaralda,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,2072414,619
66572,Pueblo Rico,Risaralda,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,8070,158
66572,Pueblo Rico,Risaralda,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,11390,227
66572,Pueblo Rico,Risaralda,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,58894,1169
66572,Pueblo Rico,Risaralda,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,64518,1277
66572,Pueblo Rico,Risaralda,Plata,Productores,2015,Trimestre 4,Gramos,Regalia,8668,190
66594,Quinchia,Risaralda,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,25131479,7639
66594,Quinchia,Risaralda,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,33561672,10763
66594,Quinchia,Risaralda,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,45777809,18349
66594,Quinchia,Risaralda,Oro,Productores,2015,Trimestre 1,Gramos,Regalia,30124557,10399
66594,Quinchia,Risaralda,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,24817661,6936
66594,Quinchia,Risaralda,Oro,Productores,2017,Trimestre 1,Gramos,Regalia,13544957,3797
66594,Quinchia,Risaralda,Oro,Productores,2018,Trimestre 1,Gramos,Regalia,37690908,9693
66594,Quinchia,Risaralda,Oro,Productores,2019,Trimestre 1,Gramos,Regalia,51409932,12505
66594,Quinchia,Risaralda,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,30838020,9776
66594,Quinchia,Risaralda,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,20783806,6830
66594,Quinchia,Risaralda,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,35312227,14071
66594,Quinchia,Risaralda,Oro,Productores,2015,Trimestre 1,Gramos,Regalia,13328941,4363
66594,Quinchia,Risaralda,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,31497304,8499
66594,Quinchia,Risaralda,Oro,Productores,2017,Trimestre 1,Gramos,Regalia,22264160,6171
66594,Quinchia,Risaralda,Oro,Productores,2018,Trimestre 1,Gramos,Regalia,65739916,16725
66594,Quinchia,Risaralda,Oro,Productores,2019,Trimestre 1,Gramos,Regalia,56674032,13499
66594,Quinchia,Risaralda,Oro,Productores,2012,Trimestre 1,Gramos,Regalia,33130913,10361
66594,Quinchia,Risaralda,Oro,Productores,2013,Trimestre 1,Gramos,Regalia,23079938,7694
66594,Quinchia,Risaralda,Oro,Productores,2014,Trimestre 1,Gramos,Regalia,34327989,12570
66594,Quinchia,Risaralda,Oro,Productores,2016,Trimestre 1,Gramos,Regalia,35053925,8488
66594,Quinchia,Risaralda,Oro,Productores,2017,Trimestre 1,Gramos,Regalia,33107707,9046
66594,Quinchia,Risaralda,Oro,Productores,2018,Trimestre 1,Gramos,Regalia,53412785,13632
66594,Quinchia,Risaralda,Oro,Productores,2019,Trimestre 1,Gramos,Regalia,56545316,13367
66594,Quinchia,Risaralda,Oro,Productores,2020,Trimestre 1,Gramos,Regalia,110160595,20902
66594,Quinchia,Risaralda,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,37347649,12281
66594,Quinchia,Risaralda,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,28017015,9436
66594,Quinchia,Risaralda,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,37330430,13437
66594,Quinchia,Risaralda,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,30247551,9779
66594,Quinchia,Risaralda,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,20898890,5188
66594,Quinchia,Risaralda,Oro,Productores,2017,Trimestre 2,Gramos,Regalia,18025272,4838
66594,Quinchia,Risaralda,Oro,Productores,2018,Trimestre 2,Gramos,Regalia,40077053,10322
66594,Quinchia,Risaralda,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,24328581,7902
66594,Quinchia,Risaralda,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,34561965,12361
66594,Quinchia,Risaralda,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,34528528,13323
66594,Quinchia,Risaralda,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,12083007,3929
66594,Quinchia,Risaralda,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,17242406,4499
66594,Quinchia,Risaralda,Oro,Productores,2017,Trimestre 2,Gramos,Regalia,23481985,6276
66594,Quinchia,Risaralda,Oro,Productores,2018,Trimestre 2,Gramos,Regalia,39388881,10373
66594,Quinchia,Risaralda,Oro,Productores,2012,Trimestre 2,Gramos,Regalia,30383511,10379
66594,Quinchia,Risaralda,Oro,Productores,2013,Trimestre 2,Gramos,Regalia,28722225,10688
66594,Quinchia,Risaralda,Oro,Productores,2014,Trimestre 2,Gramos,Regalia,42326719,16632
66594,Quinchia,Risaralda,Oro,Productores,2015,Trimestre 2,Gramos,Regalia,9446177,3145
66594,Quinchia,Risaralda,Oro,Productores,2016,Trimestre 2,Gramos,Regalia,24749646,6380
66594,Quinchia,Risaralda,Oro,Productores,2017,Trimestre 2,Gramos,Regalia,26115646,6973
66594,Quinchia,Risaralda,Oro,Productores,2018,Trimestre 2,Gramos,Regalia,46870191,12214
66594,Quinchia,Risaralda,Oro,Productores,2019,Trimestre 2,Gramos,Regalia,75238845,17803
66594,Quinchia,Risaralda,Oro,Productores,2020,Trimestre 2,Gramos,Regalia,92563195,14106
66594,Quinchia,Risaralda,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,35100659,11950
66594,Quinchia,Risaralda,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,26971134,10230
66594,Quinchia,Risaralda,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,44214117,17774
66594,Quinchia,Risaralda,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,16410022,5280
66594,Quinchia,Risaralda,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,15542928,3955
66594,Quinchia,Risaralda,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,17534171,4568
66594,Quinchia,Risaralda,Oro,Productores,2018,Trimestre 3,Gramos,Regalia,53664989,14083
66594,Quinchia,Risaralda,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,32241845,10779
66594,Quinchia,Risaralda,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,39391973,15472
66594,Quinchia,Risaralda,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,59469560,23735
66594,Quinchia,Risaralda,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,29926576,9425
66594,Quinchia,Risaralda,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,27369100,6721
66594,Quinchia,Risaralda,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,41950999,10883
66594,Quinchia,Risaralda,Oro,Productores,2018,Trimestre 3,Gramos,Regalia,50926692,13829
66594,Quinchia,Risaralda,Oro,Productores,2012,Trimestre 3,Gramos,Regalia,22009817,7286
66594,Quinchia,Risaralda,Oro,Productores,2013,Trimestre 3,Gramos,Regalia,23307298,8717
66594,Quinchia,Risaralda,Oro,Productores,2014,Trimestre 3,Gramos,Regalia,64573027,25530
66594,Quinchia,Risaralda,Oro,Productores,2015,Trimestre 3,Gramos,Regalia,27374270,7900
66594,Quinchia,Risaralda,Oro,Productores,2016,Trimestre 3,Gramos,Regalia,24591180,6010
66594,Quinchia,Risaralda,Oro,Productores,2017,Trimestre 3,Gramos,Regalia,41866917,10666
66594,Quinchia,Risaralda,Oro,Productores,2018,Trimestre 3,Gramos,Regalia,61624587,16844
66594,Quinchia,Risaralda,Oro,Productores,2019,Trimestre 3,Gramos,Regalia,154656258,33205
66594,Quinchia,Risaralda,Oro,Productores,2020,Trimestre 3,Gramos,Regalia,233029383,33583
66594,Quinchia,Risaralda,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,31483319,9728
66594,Quinchia,Risaralda,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,59447605,22321
66594,Quinchia,Risaralda,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,49204904,19579
66594,Quinchia,Risaralda,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,23883397,6718
66594,Quinchia,Risaralda,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,25008352,6276
66594,Quinchia,Risaralda,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,69570687,17621
66594,Quinchia,Risaralda,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,71013967,19073
66594,Quinchia,Risaralda,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,29853952,9203
66594,Quinchia,Risaralda,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,61857888,24219
66594,Quinchia,Risaralda,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,51340447,19961
66594,Quinchia,Risaralda,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,28606031,8150
66594,Quinchia,Risaralda,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,25024647,6537
66594,Quinchia,Risaralda,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,70941736,18243
66594,Quinchia,Risaralda,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,42646742,11098
66594,Quinchia,Risaralda,Oro,Productores,2012,Trimestre 4,Gramos,Regalia,30543330,9247
66594,Quinchia,Risaralda,Oro,Productores,2013,Trimestre 4,Gramos,Regalia,55403151,21961
66594,Quinchia,Risaralda,Oro,Productores,2014,Trimestre 4,Gramos,Regalia,77918890,30285
66594,Quinchia,Risaralda,Oro,Productores,2015,Trimestre 4,Gramos,Regalia,32929810,9833
66594,Quinchia,Risaralda,Oro,Productores,2016,Trimestre 4,Gramos,Regalia,15737414,3987
66594,Quinchia,Risaralda,Oro,Productores,2017,Trimestre 4,Gramos,Regalia,54022710,13584
66594,Quinchia,Risaralda,Oro,Productores,2018,Trimestre 4,Gramos,Regalia,42353246,10550
66594,Quinchia,Risaralda,Oro,Productores,2019,Trimestre 4,Gramos,Regalia,139584334,26645
66594,Quinchia,Risaralda,Oro,Productores,2020,Trimestre 4,Gramos,Regalia,312288643,42444
66594,Quinchia,Risaralda,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,81921,1357
66594,Quinchia,Risaralda,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,68796,1168
66594,Quinchia,Risaralda,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,14782,382
66594,Quinchia,Risaralda,Plata,Productores,2015,Trimestre 1,Gramos,Regalia,27079,688
66594,Quinchia,Risaralda,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,55516,1186
66594,Quinchia,Risaralda,Plata,Productores,2017,Trimestre 1,Gramos,Regalia,42551,842
66594,Quinchia,Risaralda,Plata,Productores,2018,Trimestre 1,Gramos,Regalia,85915,1708
66594,Quinchia,Risaralda,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,112077,2298
66594,Quinchia,Risaralda,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,52262,894
66594,Quinchia,Risaralda,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,18613,329
66594,Quinchia,Risaralda,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,12976,325
66594,Quinchia,Risaralda,Plata,Productores,2015,Trimestre 1,Gramos,Regalia,39596,938
66594,Quinchia,Risaralda,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,44308,937
66594,Quinchia,Risaralda,Plata,Productores,2017,Trimestre 1,Gramos,Regalia,46159,913
66594,Quinchia,Risaralda,Plata,Productores,2018,Trimestre 1,Gramos,Regalia,155992,3089
66594,Quinchia,Risaralda,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,100738,1990
66594,Quinchia,Risaralda,Plata,Productores,2012,Trimestre 1,Gramos,Regalia,53814,857
66594,Quinchia,Risaralda,Plata,Productores,2013,Trimestre 1,Gramos,Regalia,12087,216
66594,Quinchia,Risaralda,Plata,Productores,2014,Trimestre 1,Gramos,Regalia,20922,475
66594,Quinchia,Risaralda,Plata,Productores,2016,Trimestre 1,Gramos,Regalia,51847,1016
66594,Quinchia,Risaralda,Plata,Productores,2017,Trimestre 1,Gramos,Regalia,86531,1632
66594,Quinchia,Risaralda,Plata,Productores,2018,Trimestre 1,Gramos,Regalia,118387,2407
66594,Quinchia,Risaralda,Plata,Productores,2019,Trimestre 1,Gramos,Regalia,110879,2170
66594,Quinchia,Risaralda,Plata,Productores,2020,Trimestre 1,Gramos,Regalia,252274,4165
66594,Quinchia,Risaralda,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,46311,771
66594,Quinchia,Risaralda,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,43192,805
66594,Quinchia,Risaralda,Plata,Productores,2014,Trimestre 2,Gramos,Regalia,14340,329
66594,Quinchia,Risaralda,Plata,Productores,2015,Trimestre 2,Gramos,Regalia,97938,2306
66594,Quinchia,Risaralda,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,33794,672
66594,Quinchia,Risaralda,Plata,Productores,2017,Trimestre 2,Gramos,Regalia,49725,919
66594,Quinchia,Risaralda,Plata,Productores,2018,Trimestre 2,Gramos,Regalia,93677,1957
66594,Quinchia,Risaralda,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,59486,1034
66594,Quinchia,Risaralda,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,14852,312
66594,Quinchia,Risaralda,Plata,Productores,2014,Trimestre 2,Gramos,Regalia,14725,380
66594,Quinchia,Risaralda,Plata,Productores,2015,Trimestre 2,Gramos,Regalia,45156,1077
66594,Quinchia,Risaralda,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,32562,646
66594,Quinchia,Risaralda,Plata,Productores,2017,Trimestre 2,Gramos,Regalia,69568,1316
66594,Quinchia,Risaralda,Plata,Productores,2018,Trimestre 2,Gramos,Regalia,89412,1925
66594,Quinchia,Risaralda,Plata,Productores,2012,Trimestre 2,Gramos,Regalia,41418,780
66594,Quinchia,Risaralda,Plata,Productores,2013,Trimestre 2,Gramos,Regalia,24067,552
66594,Quinchia,Risaralda,Plata,Productores,2014,Trimestre 2,Gramos,Regalia,15971,417
66594,Quinchia,Risaralda,Plata,Productores,2015,Trimestre 2,Gramos,Regalia,38739,925
66594,Quinchia,Risaralda,Plata,Productores,2016,Trimestre 2,Gramos,Regalia,52790,1025
66594,Quinchia,Risaralda,Plata,Productores,2017,Trimestre 2,Gramos,Regalia,64784,1288
66594,Quinchia,Risaralda,Plata,Productores,2018,Trimestre 2,Gramos,Regalia,112471,2338
66594,Quinchia,Risaralda,Plata,Productores,2019,Trimestre 2,Gramos,Regalia,95941,1973
66594,Quinchia,Risaralda,Plata,Productores,2020,Trimestre 2,Gramos,Regalia,168593,2737
66594,Quinchia,Risaralda,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,69789,1355
66594,Quinchia,Risaralda,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,11331,275
66594,Quinchia,Risaralda,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,18065,469
66594,Quinchia,Risaralda,Plata,Productores,2015,Trimestre 3,Gramos,Regalia,39754,926
66594,Quinchia,Risaralda,Plata,Productores,2016,Trimestre 3,Gramos,Regalia,32738,622
66594,Quinchia,Risaralda,Plata,Productores,2017,Trimestre 3,Gramos,Regalia,40388,793
66594,Quinchia,Risaralda,Plata,Productores,2018,Trimestre 3,Gramos,Regalia,131003,2698
66594,Quinchia,Risaralda,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,28685,574
66594,Quinchia,Risaralda,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,11819,311
66594,Quinchia,Risaralda,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,17241,430
66594,Quinchia,Risaralda,Plata,Productores,2015,Trimestre 3,Gramos,Regalia,38949,938
66594,Quinchia,Risaralda,Plata,Productores,2016,Trimestre 3,Gramos,Regalia,70656,1170
66594,Quinchia,Risaralda,Plata,Productores,2017,Trimestre 3,Gramos,Regalia,88431,1733
66594,Quinchia,Risaralda,Plata,Productores,2018,Trimestre 3,Gramos,Regalia,116831,2466
66594,Quinchia,Risaralda,Plata,Productores,2012,Trimestre 3,Gramos,Regalia,20851,390
66594,Quinchia,Risaralda,Plata,Productores,2013,Trimestre 3,Gramos,Regalia,20666,485
66594,Quinchia,Risaralda,Plata,Productores,2014,Trimestre 3,Gramos,Regalia,12806,331
66594,Quinchia,Risaralda,Plata,Productores,2015,Trimestre 3,Gramos,Regalia,59996,1310
66594,Quinchia,Risaralda,Plata,Productores,2016,Trimestre 3,Gramos,Regalia,61329,1034
66594,Quinchia,Risaralda,Plata,Productores,2017,Trimestre 3,Gramos,Regalia,98268,1920
66594,Quinchia,Risaralda,Plata,Productores,2018,Trimestre 3,Gramos,Regalia,107107,2380
66594,Quinchia,Risaralda,Plata,Productores,2019,Trimestre 3,Gramos,Regalia,288614,5539
66594,Quinchia,Risaralda,Plata,Productores,2020,Trimestre 3,Gramos,Regalia,575448,7394
66594,Quinchia,Risaralda,Plata,Productores,2012,Trimestre 4,Gramos,Regalia,67328,1085
66594,Quinchia,Risaralda,Plata,Productores,2013,Trimestre 4,Gramos,Regalia,33928,762
