departamento,municipio,tiempo_establecimiento,topografia,drenaje,riego,fertilizacion,pH,materia_organica,fosforo,azufre,acidez,aluminio,calcio,magnesio,potasio,sodio,CICE,conductividad,hierro,cobre,manganeso,zinc,boro
Cesar,Pueblo bello,Mas de 10 años,Pendiente,Bueno,Cuenta con riego,No indica,5.29,1.6473668236015306,10.397224180327868,3.946629213483146,0.6105790541138288,0.534788892603281,4.02094896,1.17796221,0.269973864,0.38505656,6.464520648113829,0.22351319999999997,329.549,1,3.967,1,0.18689533861037821
Cesar,Pueblo bello,De 5 a 10 años,Pendiente,Bueno,Cuenta con riego,No indica,5.1,2.802783459130327,9.088166803278687,3.8061797752808992,0.7474329800358941,0.639649459780395,3.7708473400000004,0.76539484,0.09,0.14401345,5.487688610035894,0.1606336,309.01200000000006,1,23.775,2.127,0.2088830255057168
Cesar,Pueblo bello,Mas de 10 años,Pendiente,Bueno,Cuenta con riego,No indica,5.06,2.737245120560417,3.87,6.0533707865168545,0.9685047065253839,0.8074263672637773,3.2678993500000004,0.70511185,0.09,0.1253539,5.126869806525384,0.1775424,337.326,1,24.382,2.069,0.18689533861037821
Cesar,Pueblo bello,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,No indica,5.23,2.6183051727853934,3.87,1.4185393258426964,0.18949005127670554,0.11534662389482532,3.28305037,1.01286285,0.088453296,0.12439700000000001,4.698253567276706,0.2066044,313.76399999999995,2.318,15.788,1,0.16490765171503957
Cesar,Pueblo bello,Mas de 10 años,Pendiente,Bueno,Cuenta con riego,No indica,5.06,1.7080504704255215,3.87,3.24438202247191,2.0422816637600487,1.8770041524703394,1.42639168,0.55540004,0.08085711599999999,0.13999447,4.244924969760048,0.0988108,292.622,1,1.729,1,0.18689533861037821
Cesar,Pueblo bello,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,No indica,4.72,2.2590579835873648,3.87,4.929775280898877,1.9370094130507678,1.7721435852932252,1.58580676,0.56933935,0.100775988,0.14554449,4.3384760010507675,0.203434,508.794,1.3539999999999999,3.0949999999999998,1,0.16490765171503957
Cesar,Pueblo bello,De 5 a 10 años,Pendiente,Bueno,Cuenta con riego,No indica,5.31,2.919296061032391,5.0746831967213115,1.699438202247191,0.29476230198598646,0.20972113435422784,4.0786985,1.49494574,0.311893524,0.15281693000000002,6.333116995985987,0.3080572,396.913,1.698,11.041,1.066,0.14291996481970098
Meta,Acacías,De 5 a 10 años,Pendiente,Regular,Cuenta con riego,No indica,4.39,2.0454515467669148,6.541978278688523,4.929775280898877,3.705583224966686,3.366024206385357,1.15158731,0.32368164,0.09,0.12410993000000001,5.364962104966686,0.1627472,1091.497,1.726,4.2459999999999996,2.502,0.2088830255057168
Meta,Acacías,Mas de 10 años,Pendiente,Regular,Cuenta con riego,Aplica fertilizantes,5.18,0.8876075653651576,39.08887144002835,2.4016853932584272,0.368452877482483,0.2726374746604962,1.3495386800000002,0.31426808,0.09,0.1387505,2.231010137482483,0.08929959999999999,799.0730000000001,1,1.046,1,0.18689533861037821
Meta,Acacías,De 5 a 10 años,Plano,Bueno,Cuenta con riego,Aplica fertilizantes,5.4,0.8827528736192383,22.30820778688524,3.5252808988764044,0.6316335042556851,0.5243028358855696,1.6545353,0.50543576,0.09,0.13645394,2.9880585042556853,0.07291919999999999,80.101,1.523,3.33,1.163,0.16490765171503957
Meta,Acacías,De 5 a 10 años,Plano,Bueno,Cuenta con riego,Aplica fertilizantes,5.14,1.1473335737718409,33.111527459016386,9.28370786516854,2.547588467164597,2.244016137590238,2.19876433,0.81572118,0.09,0.11884698,5.740920957164597,0.1009244,343.288,2.525,8.177999999999999,3.966,0.16490765171503957
Meta,Acacías,De 1 a 5 años,Pendiente,Regular,Cuenta con riego,No indica,4.970000000000001,1.0478123929804952,11.476117622950818,2.1207865168539324,5.053068034045481,4.7921279199941065,1.8991474200000003,0.68718988,0.1012824,0.1320522,7.872739934045481,0.09405519999999999,213.466,2.12,14.735,2.222,0.18689533861037821
Meta,Acacías,De 5 a 10 años,Pendiente,Regular,Cuenta con riego,No indica,4.74,1.3924955069407663,3.87,9.564606741573034,8.116490529685555,7.141004624761458,1.83590838,0.58345969,0.15653757599999998,0.20755161,10.899947785685557,0.11202079999999999,380.347,3.0370000000000004,24.049,2.017,0.14291996481970098
Meta,Acacías,De 5 a 10 años,Pendiente,Regular,No cuenta con riego,Aplica fertilizantes,4.470000000000001,1.4337603867810809,9.893740573770492,2.1207865168539324,10.9062051734815,9.877865428084132,1.65596257,0.47158315,0.18962315999999999,0.2181732,13.4415472534815,0.21347359999999999,607.0350000000001,1,3.9939999999999998,1.2429999999999999,0.18689533861037821
Meta,Acacías,De 5 a 10 años,Pendiente,Bueno,Cuenta con riego,Aplica fertilizantes,4.73,1.2201539499606309,3.87,4.508426966292135,9.527138689189918,8.609052565241054,1.2093368500000001,0.36712884,0.121370076,0.13004270999999998,11.35501716518992,0.0908848,560.56,1.937,3.252,1,0.18689533861037821
Meta,Acacías,De 5 a 10 años,Pendiente,Regular,Cuenta con riego,No indica,4.53,1.2420000628172678,3.87,5.491573033707866,4.7793601822013505,4.246852970673114,1.1089887900000002,0.31644044000000005,0.079956828,0.14200396,6.426750200201351,0.10303799999999999,714.3290000000001,1.393,1.7810000000000001,1,0.538698328935796
Cesar,Pueblo bello,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,No indica,5.45,1.2444274086902274,7.088617622950818,4.087078651685394,0.3263439771987707,0.2831235313782076,3.15799956,1.00888019,0.193618188,0.1502333,4.83707521519877,0.1595768,71.336,1,6.071,1,0.18689533861037821
Cesar,Pueblo bello,De 5 a 10 años,Pendiente,Bueno,Cuenta con riego,No indica,5.22,0.9677099791728266,6.096035655737704,3.3848314606741576,0.6421607293266133,0.5138167791678583,2.4461212000000003,0.8244106200000001,0.083614248,0.1502333,4.146540097326613,0.13632719999999998,57.44,1,5.957,1,0.25285839929639403
Cesar,Pueblo bello,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,No indica,5.09,1.6667855905852078,7.865420901639345,6.193820224719101,4.07403610244917,3.795952531811524,1.9870892100000002,0.9661571099999999,0.208698012,0.32295375000000004,7.5589341844491695,0.1706732,99.512,1,8.523,1,0.18689533861037821
Cesar,Pueblo bello,Mas de 10 años,Pendiente,Bueno,Cuenta con riego,No indica,5.49,0.7079839707661431,6.7146012295081965,3.8061797752808992,1.1474675327311612,0.9752032747471595,3.8010395900000002,2.5612124400000003,0.23255564399999998,0.29721314,8.039488346731162,0.17014479999999998,30.869,1,5.029,1,0.14291996481970098
Cesar,Pueblo bello,Mas de 10 años,Pendiente,Bueno,Cuenta con riego,No indica,5.41,1.3123930931330978,9.951281557377047,5.491573033707866,0.2737078518441302,0.17826296420109367,3.6430517800000004,1.45928283,0.219388932,0.47280428999999996,6.068235683844131,0.2229848,227.62300000000005,1,6.576,1,0.2308707124010554
Cesar,Pueblo bello,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,No indica,4.83,2.691125548974183,5.405543852459015,4.087078651685394,1.0737769572346647,0.9122869344408912,1.9183606700000002,0.66655246,0.11861294399999998,0.17769632999999999,3.9549993612346657,0.195508,519.838,1.4660000000000002,5.861,1,0.16490765171503957
Cesar,Pueblo bello,Mas de 10 años,Pendiente,Bueno,Cuenta con riego,No indica,5.35,1.319675130751977,6.513207786885245,8.72191011235955,0.8632324558161031,0.7130518568043747,4.32199314,3.7049599800000004,0.10094479199999999,0.17654804999999998,9.167678417816102,0.1394976,76.09,1.512,3.8019999999999996,1,0.14291996481970098
Cesar,Pueblo bello,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,No indica,5.14,1.501726071223951,5.8083307377049165,8.441011235955056,1.8317371623414869,1.6148527345275545,2.4680792000000005,1.38940525,0.137631528,0.17683511999999998,6.003688260341487,0.1273444,297.693,1.705,1,1,0.18689533861037821
Cesar,Pueblo bello,De 5 a 10 años,Pendiente,Bueno,Cuenta con riego,No indica,5.46,2.0163233962913987,5.2904618852459,2.4016853932584272,0.5158340284754763,0.4194422687084557,3.04798998,1.62800279,0.20622221999999998,0.14841518999999997,5.546464208475476,0.10356639999999999,67.735,1.704,8.963,1,0.16490765171503957
Cesar,Pueblo bello,De 5 a 10 años,Pendiente,Bueno,Cuenta con riego,No indica,5.41,1.1594703031366391,7.635256967213113,1.8398876404494384,0.8211235555323906,0.6501355164981063,3.66094755,1.5420135400000001,0.12688433999999998,0.16984975,6.3208187355323915,0.13632719999999998,96.139,1,1.323,1,0.4067722075637643
Cesar,Pueblo bello,De 5 a 10 años,Pendiente,Bueno,Cuenta con riego,No indica,5.23,1.661930898839289,7.2612405737704915,7.317415730337079,1.105358632447449,0.9122869344408912,4.9251794,2.9241775899999998,0.348467724,0.22161804,9.52480138644745,0.1775424,233.00199999999995,1.825,9.224,1,0.45074758135444154
Cesar,Pueblo bello,Mas de 10 años,Pendiente,Bueno,Cuenta con riego,No indica,4.9,1.8779646815326985,14.49701926229508,5.210674157303371,4.810941857414135,4.4146298781564965,1.4759069700000003,1.3830692,0.22912329599999998,0.12009095,8.019132273414135,0.22721199999999997,231.67100000000002,1.6280000000000001,6.29,1,0.14291996481970098
Cesar,Pueblo bello,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,No indica,4.81,1.9507850577214871,11.231568442622951,5.351123595505618,2.96867747000172,2.6634584062986937,2.08194777,0.7907390400000001,0.241220916,0.17922737,6.261812566001721,0.1801844,314.281,1.746,8.946,1,0.25285839929639403
Meta,Puerto lópez,Mas de 10 años,Plano,Bueno,No cuenta con riego,No indica,4.88,2.726925837896626,4.901740585452168,3.477653631284916,1.333590738359416,0.9758803995211512,1.6650751400000001,0.2,0.09,0.14,3.338665878359416,0.1410828,95.13999999999999,1,1,1,0.2504105090311987
Antioquia,Puerto nare,De 1 a 5 años,Pendiente,Regular,No cuenta con riego,No indica,4.56,2.104640685179446,4.901740585452168,7.248603351955307,3.1817164860071108,2.8342058411624924,1.39927355,0.23823548,0.07404868799999999,0.14,4.993274204007111,0.15693479999999999,1974.8819999999998,3.181,2.51,2.325,0.1272577996715928
Meta,Cabuyaro,De 5 a 10 años,Plano,Bueno,Cuenta con riego,No indica,5.359999999999999,1.2966304982672914,6.622123875110905,7.664670658682635,0.8820406326228301,0.7348310925575025,3.3144503100000002,1.18610856,0.09706229999999999,0.12066508999999999,5.600326892622832,0.13157159999999998,259.358,3.843,7.779,3.851,0.11823035850495803
Meta,Granada,De 1 a 5 años,Plano,Bueno,Cuenta con riego,No indica,5,1.6093344322296783,5.791670539524272,3.622754491017965,1.6626972844844152,1.5411040968914287,1.18155998,0.2,0.09,0.14,3.1842572644844154,0.1738436,241.846,2.294,4.085,1,0.08009153318077805
Meta,Granada,De 5 a 10 años,Plano,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.96,1.8468924595809488,3.87,3.4730538922155683,2.1493403921383907,2.0514034667230274,1.55912779,0.19569343,0.061219583999999994,0.1043021,4.069683296138391,0.1960364,245.586,1.5379999999999998,5.91,1,0.17543859649122806
Meta,Granada,De 5 a 10 años,Plano,Bueno,No cuenta con riego,No indica,5.3,1.943854919724324,5.213319109383582,8.562874251497007,0.7705182537854607,0.6327712185911827,2.73245352,0.45854899000000005,0.062063603999999994,0.11205298999999999,4.135637357785461,0.22351319999999997,220.055,2.4909999999999997,5.904,3.883,0.09916094584286803
Meta,Granada,De 5 a 10 años,Plano,Bueno,No cuenta con riego,Aplica fertilizantes,4.83,2.7462192774107574,13.517852465249904,5.269461077844312,2.0986484017577682,1.949343592756708,1.49731602,0.21506364,0.146690676,0.10009174,4.057810477757768,0.2546888,407.374,4.281,5.257,1.341,0.11823035850495803
Meta,Granada,De 5 a 10 años,Plano,Bueno,No cuenta con riego,Aplica fertilizantes,5.18,2.2468626076723734,32.781403946089824,3.1736526946107784,0.28387514613148557,0.14288382355284773,2.08601,0.48135877000000005,0.13318635599999998,0.1033452,3.0877754721314856,0.26314319999999997,93.94500000000001,1.414,3.653,1,0.11823035850495803
Meta,Granada,Mas de 10 años,Plano,Bueno,No cuenta con riego,Aplica fertilizantes,5.31,1.706296892373054,9.588028645063162,1.9760479041916168,0.8820406326228301,0.7348310925575025,2.1451868100000002,0.22520132,0.09,0.11138316,3.4238119226228303,0.1474236,92.60300000000001,2.011,2.726,1,0.08009153318077805
Meta,Granada,Mas de 10 años,Plano,Bueno,No cuenta con riego,No indica,5.38,0.9330212727296326,4.887069584688834,23.53293413173653,0.608303884567469,0.510299369831599,2.02419823,0.35554292,0.07281079199999999,0.14,3.160855826567469,0.1907524,69.697,1.3539999999999999,2.727,1,0.11823035850495803
Meta,Granada,De 5 a 10 años,Plano,Bueno,No cuenta con riego,No indica,5.46,1.6069103707260934,4.16042291605053,4.221556886227545,1.1659157787543155,0.7450370799541345,2.4206499200000002,0.46760049,0.06605863199999999,0.1157849,4.236009720754316,0.11254919999999999,88.382,2.7089999999999996,9.202,1.6880000000000002,0.13729977116704806
Meta,Granada,De 5 a 10 años,Plano,Bueno,No cuenta con riego,No indica,5.38,0.9524137647583076,4.442183869195995,25.92814371257485,0.6894110691764649,0.62256523119455065,2.05647649,0.34956893,0.06701518799999999,0.10487624,3.267347917176465,0.2018488,76.47800000000001,1.7630000000000001,3.326,1,0.13729977116704806
Meta,Granada,Mas de 10 años,Plano,Bueno,No cuenta con riego,No indica,5.38,1.585093817193834,8.312689593983691,7.365269461077845,0.8414870403183321,0.7042131303676066,1.9516270400000002,0.41836033,0.212918112,0.14,3.5243925223183323,0.1500656,98.146,2.999,6.895,1.159,0.09916094584286803
Meta,Granada,De 5 a 10 años,Plano,Bueno,No cuenta con riego,No indica,5.09,2.1086911019680628,87.8434260002535,1.9760479041916168,0.800933448013834,0.6735951681777106,2.0026793900000004,0.24493359,0.066452508,0.14,3.2149989360138345,0.21347359999999999,399.3,3.533,4.199,2.069,0.11823035850495803
Meta,Granada,De 5 a 10 años,Plano,Bueno,No cuenta con riego,No indica,5.3,1.4808591725397056,6.607294351261143,4.6706586826347305,1.094946992221444,0.949156827886774,1.1439020100000001,0.2,0.09,0.10573745,2.584586452221444,0.0972256,224.114,2.758,2.556,1,0.5758962623951183
Meta,Vistahermosa,De 0 a 1 año,Plano,Bueno,No cuenta con riego,No ha aplicado fertilizantes,5.17,0.8629027414066561,3.841715207777202,1.6766467065868262,0.6003013614576084,0.3881106275865927,1.4271602100000003,0.36640472,0.0872154,0.14,2.5810816914576087,0.012681599999999998,51.95,1.5060000000000002,7.541,1,0.1752767527675277
Meta,Puerto lópez,No indica,Plano,Bueno,No cuenta con riego,No indica,4.819999999999999,1.0024843231674694,5.547838957727399,3.772455089820359,1.1268815030870896,0.8916054958070373,1.5426592900000002,0.33345726000000003,0.09,0.14,3.1629980530870903,0.0745044,46.315,1,1,1,0.1752767527675277
Antioquia,Maceo,De 1 a 5 años,Ondulado,Bueno,Cuenta con riego,No indica,4.95,2.378243617279903,7.148144366417304,11.612903225806452,1.5740058685252851,1.2795729561917408,0.59,0.2552523,0.105446232,0.13080823,2.615512630525285,0.1511224,445.038,1,1,1,0.178921568627451
Antioquia,Maceo,De 1 a 5 años,Ondulado,Regular,Cuenta con riego,No indica,5.08,3.3704801955575774,7.294427889724729,3.225806451612903,1.532310348829251,1.1859456667142962,0.59,0.25941599000000004,0.140332392,0.11607197,2.598130700829251,0.1262876,499.37799999999993,1,1,1,0.30147058823529416
Arauca,Saravena,De 1 a 5 años,Plano,Bueno,Cuenta con riego,No indica,5.22,2.128309970358574,15.310764966971597,5.161290322580645,1.7407879473094212,1.4252154064899876,4.00920143,1.63886459,0.097793784,0.10803401,7.594681761309421,0.14583839999999998,395.14200000000005,1.572,8.154,3.906,0.25245098039215685
Arauca,Saravena,De 5 a 10 años,Plano,Bueno,No cuenta con riego,No indica,4.42,2.1129629254842004,4.108446062389869,2.003012048192771,2.1701334516738653,1.5398092794591816,0.7926838,0.49330675,0.077987448,0.14,3.6341114496738656,0.179656,327.50300000000004,1.5390000000000001,10.411,1,0.21148708815672307
Antioquia,Yalí,De 0 a 1 año,Pendiente,Bueno,Cuenta con riego,Aplica fertilizantes,4.859999999999999,1.349005649717514,3.87,0.9487951807228914,1.0064387022255608,0.717171445227564,0.59,0.2,0.09,0.14,1.8964387022255609,0.07344759999999999,460.042,1,1,1,0.1669634906500445
Antioquia,Yalí,De 0 a 1 año,Pendiente,Regular,Cuenta con riego,Aplica fertilizantes,4.859999999999999,2.6882711864406783,3.87,3.2078313253012047,2.5160967555639018,2.425726947093231,0.59,0.2,0.06262628399999999,0.14,3.4087230395639017,0.097754,1095.318,1.0390000000000001,1,1,0.1447016918967053
Antioquia,Yalí,De 0 a 1 año,Ondulado,Regular,Cuenta con riego,Aplica fertilizantes,5.14,3.540531073446328,3.87,1.701807228915662,1.299983323708016,1.0968504456421568,0.59,0.2,0.09,0.10545038,2.195433703708016,0.08507239999999999,483.175,1,1,1,0.12243989314336598
Antioquia,Yalí,Mas de 10 años,Pendiente,Regular,Cuenta con riego,Aplica fertilizantes,4.42,1.933412429378531,3.87,1.2499999999999998,2.4217431272302554,2.204247530184719,0.6738910200000001,0.30521658,0.064651932,0.14,3.5655026592302557,0.17225839999999998,430.276,1,2.487,1,0.1447016918967053
Antioquia,Yalí,Mas de 10 años,Pendiente,Malo,Cuenta con riego,Aplica fertilizantes,4.67,1.9577627118644068,3.87,1.2499999999999998,1.991909931488089,1.645275668463235,1.00940926,0.3312849,0.06020675999999999,0.14,3.4928108514880893,0.16855959999999998,473.385,1,2.572,1,0.12243989314336598
Antioquia,Yalí,De 0 a 1 año,Pendiente,Regular,Cuenta con riego,No indica,4.25,1.7142598870056496,3.87,1.0993975903614457,2.6314178568605806,2.425726947093231,0.59,0.2,0.072416916,0.14,3.533834772860581,0.1896956,574.915,1.5670000000000002,5.965,1,0.1447016918967053
Antioquia,Yalí,Mas de 10 años,Ondulado,Regular,Cuenta con riego,Aplica fertilizantes,4.71,1.8603615819209036,3.87,1.2499999999999998,1.4467556344492436,1.20231683464621,1.20198092,0.3837836,0.0633015,0.14,3.1958216544492437,0.2092464,605.924,1,1.633,1,0.12243989314336598
Antioquia,Yalí,De 0 a 1 año,Pendiente,Regular,Cuenta con riego,No indica,4.23,2.5178192090395477,3.87,1.400602409638554,2.5789991744529996,2.394087030392015,0.59,0.2,0.07911280799999999,0.14,3.488111982453,0.2018488,756.404,1,1,1,0.10017809439002673
Antioquia,Yalí,De 5 a 10 años,Ondulado,Regular,Cuenta con riego,No indica,4.609999999999999,3.1022259887005648,3.87,1.2499999999999998,2.5056130190823858,2.2253408079855297,1.5182859100000001,0.48443628,0.098356464,0.14,4.706691673082386,0.20290559999999996,771.1879999999999,1.024,2.752,1,0.12243989314336598
Antioquia,Yalí,De 5 a 10 años,Plano,Regular,Cuenta con riego,No indica,4.91,1.7386101694915252,3.87,1.5512048192771086,0.7233778172246218,0.569518500621889,1.37522954,0.31010439,0.082038744,0.14,2.590750491224622,0.1976216,285.14200000000005,6.612,1.4829999999999999,2.026,0.1447016918967053
Antioquia,Yalí,De 0 a 1 año,Pendiente,Regular,Cuenta con riego,Aplica fertilizantes,4.76,2.0551638418079095,3.87,2.6054216867469875,1.7298165194501824,1.4976227238575601,0.9008269500000001,0.28204474,0.144102348,0.14,3.156790557450183,0.1627472,425.304,1.51,1.436,1,0.1669634906500445
Antioquia,Yalí,Mas de 10 años,Pendiente,Regular,Cuenta con riego,No indica,4.53,1.5925084745762712,3.5103398330848323,2.003012048192771,1.834653884265345,1.6347290295628298,0.5583919400000001,0.19840888,0.09323607599999999,0.14,2.784690780265345,0.1527076,353.43000000000006,1,2.435,1,0.1447016918967053
Antioquia,Yalí,Mas de 10 años,Pendiente,Malo,Cuenta con riego,No indica,4.9,1.300305084745763,3.87,1.701807228915662,1.2056296953743695,0.8015445564308068,1.78233086,0.60771771,0.07427376,0.12554528,3.7954973053743695,0.1357988,81.399,1.102,5.991,1,0.12243989314336598
Antioquia,Yalí,De 5 a 10 años,Ondulado,Regular,Cuenta con riego,Aplica fertilizantes,4.25,2.931774011299435,3.87,0.9487951807228914,2.8515763229724223,2.4995534193960687,1.0342218,0.34015537,0.06532714799999999,0.12946857,4.4207492109724225,0.2198144,741.356,1.198,1.086,1,0.1669634906500445
Antioquia,Yalí,De 0 a 1 año,Pendiente,Bueno,Cuenta con riego,Aplica fertilizantes,4.359999999999999,1.8603615819209036,3.87,1.0993975903614457,3.805596342790402,3.6069505039386307,0.9379359700000001,0.28132062,0.070166196,0.11626334999999999,5.211282478790402,0.1410828,686.961,1,1,1,0.1447016918967053
Antioquia,Yalí,Mas de 10 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.84,1.300305084745763,3.87,1.701807228915662,1.1112760670407233,0.9491975010364818,1.26247521,0.39518849,0.09,0.12698063,2.9559203970407237,0.09405519999999999,67.112,1,1,1,0.10017809439002673
Antioquia,Yalí,Mas de 10 años,Ondulado,No indica,Cuenta con riego,No ha aplicado fertilizantes,4.659999999999999,0.862,3.87,2.4548192771084336,2.3798081813041905,1.9511281965749903,1.10295034,0.35970661,0.09,0.11808146,4.020546591304191,0.1051516,83.92699999999999,2.6900000000000004,1.2690000000000001,1,0.12243989314336598
Antioquia,Yalí,Mas de 10 años,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,5.02,1.300305084745763,3.87,1.400602409638554,1.016922438707077,0.8331844731320229,1.8373356500000002,0.7686533799999999,0.211173804,0.11779439,3.9518796627070767,0.1384408,68.367,1.693,7.215,1,0.1447016918967053
Antioquia,Yalí,De 0 a 1 año,Pendiente,Bueno,No cuenta con riego,No ha aplicado fertilizantes,4.1,1.300305084745763,3.87,1.2499999999999998,3.774145133345853,3.4171110037313346,0.59,0.2,0.09,0.14,4.664145133345853,0.22774039999999998,78.532,1,1.242,1,0.1447016918967053
Antioquia,Yalí,De 0 a 1 año,Pendiente,Regular,Cuenta con riego,No indica,4.9,1.446406779661017,3.87,3.509036144578313,0.7443452901876543,0.6117050562235105,0.81145789,0.48226392000000007,0.13313008799999998,0.14,2.2711971881876543,0.1574632,57.484,1.255,13.011999999999999,1,0.1669634906500445
Antioquia,Yalí,De 0 a 1 año,Pendiente,Malo,Cuenta con riego,No indica,5.07,1.8603615819209036,3.87,1.5512048192771086,1.5201417898198575,1.1812235568453997,0.5776051900000001,0.35518086000000004,0.09492411599999999,0.14,2.6478519558198577,0.0887712,96.76500000000001,1.083,3.21,1,0.1669634906500445
Antioquia,Yalí,Mas de 10 años,Pendiente,Bueno,Cuenta con riego,No indica,4.78,3.175276836158192,3.87,11.490963855421688,1.7612677288947314,1.4448895293555335,0.59,0.2,0.09,0.14,2.6512677288947315,0.1151912,953.722,1,1,1,0.3227960819234194
Antioquia,Yalí,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,No indica,4.24,2.128214689265537,3.87,5.316265060240965,3.2080233633439748,2.7210328363045813,0.59,0.2,0.081532332,0.14,4.1195556953439745,0.16855959999999998,624.173,1,1,1,0.1892252894033838
Antioquia,Yalí,De 0 a 1 año,Pendiente,Bueno,Cuenta con riego,No indica,4.46,1.3977062146892654,4.108446062389869,2.304216867469879,2.5056130190823858,2.151514335682692,0.59,0.2,0.09,0.14,3.395613019082386,0.1284012,423.962,1,1,1,0.12243989314336598
Antioquia,Yalí,De 1 a 5 años,Ondulado,Bueno,No cuenta con riego,Aplica fertilizantes,4.26,2.152564971751412,3.87,5.466867469879518,3.7217264509382715,3.459297559332956,0.59,0.2,0.068421888,0.14,4.620148338938272,0.1923376,797.753,1,1,1,0.1447016918967053
Antioquia,Yalí,De 1 a 5 años,Pendiente,Bueno,Cuenta con riego,Aplica fertilizantes,4.83,1.5194576271186442,3.87,3.8102409638554215,1.4257881614862111,1.20231683464621,0.7261510600000001,0.27751898999999997,0.09,0.14,2.5894582114862112,0.10726519999999999,252.85700000000003,1.592,1.876,1,0.1447016918967053
Antioquia,Yalí,De 0 a 1 año,Pendiente,Bueno,Cuenta con riego,Aplica fertilizantes,5.02,1.251604519774011,3.87,4.713855421686747,1.5201417898198575,1.2866899458494532,0.59,0.2,0.09,0.14,2.4101417898198574,0.0782032,326.80999999999995,1,1,1,0.1447016918967053
Antioquia,Yalí,De 5 a 10 años,Pendiente,Bueno,Cuenta con riego,Aplica fertilizantes,4.64,1.5194576271186442,3.87,2.1536144578313254,2.0128774044511215,1.6241823906624244,0.59,0.2,0.09,0.14,2.9028774044511216,0.100396,368.34599999999995,1,1,1,0.12243989314336598
Antioquia,Yalí,De 5 a 10 años,Pendiente,Bueno,Cuenta con riego,No indica,4.55,1.8116610169491527,3.87,6.822289156626507,1.8451376207468613,1.645275668463235,0.9297017200000001,0.25416612,0.09,0.14,3.1890054607468614,0.1537644,551.1879999999999,1.062,1,1,0.12243989314336598
Antioquia,Yalí,De 5 a 10 años,Pendiente,Bueno,Cuenta con riego,No indica,4.51,1.4951073446327687,3.87,14.503012048192767,3.9628523900131456,3.6491370595402524,1.1552103800000002,0.32784533000000005,0.141176412,0.20869988999999997,5.795784402013146,0.1627472,84.328,1,1.9100000000000001,1,0.10017809439002673
Antioquia,Yalí,De 0 a 1 año,Pendiente,Bueno,Cuenta con riego,No indica,4.7,1.6168587570621469,3.87,1.0993975903614457,4.088657227791341,3.7756967263451164,0.88567593,0.25271788,0.09,0.11530644999999999,5.402357487791341,0.06869199999999999,292.6,2.4979999999999998,1,1,0.12243989314336598
Antioquia,Yalí,De 0 a 1 año,Pendiente,Bueno,Cuenta con riego,No indica,4.42,0.8376497175141242,3.87,2.9066265060240957,4.738648889645348,4.355761865867411,0.8637179300000001,0.24837315999999998,0.07393615199999999,0.11501938,6.039695511645348,0.10409479999999999,62.118,1,1.434,1,0.1447016918967053
Antioquia,Yalí,De 5 a 10 años,Ondulado,Regular,Cuenta con riego,Aplica fertilizantes,4.470000000000001,2.712621468926554,3.87,1.701807228915662,3.774145133345853,3.6280437817394415,1.14697613,0.41926548,0.12452108399999999,0.13492289999999998,5.599830727345853,0.161162,962.28,1,1,1,0.1669634906500445
Antioquia,Yalí,Mas de 10 años,Pendiente,Regular,Cuenta con riego,Aplica fertilizantes,4.81,2.420418079096045,3.87,1.701807228915662,1.4886905803753085,1.3183298625506692,1.14697613,0.42071372,0.11709370799999999,0.11406248,3.2875366183753085,0.2013204,518.155,1.403,1.252,1,0.25601068566340157
Antioquia,Yalí,Mas de 10 años,Pendiente,Malo,Cuenta con riego,Aplica fertilizantes,4.7,1.8603615819209036,4.1628193559630535,1.400602409638554,1.3628857425971135,1.223410112447021,1.2569857100000001,0.48407422000000006,0.07224811199999999,0.15721867,3.3334124545971138,0.15534959999999998,259.798,2.027,1.5190000000000001,1,0.1447016918967053
Antioquia,Yalí,Mas de 10 años,Ondulado,Regular,Cuenta con riego,Aplica fertilizantes,4.71,2.5908700564971747,3.87,7.123493975903614,2.0443286138956704,1.5925424739612084,1.2652199600000003,0.35264644,0.07275452399999999,0.13138237,3.866331907895671,0.1680312,981.728,1.091,1,1,0.10017809439002673
Antioquia,Yalí,De 1 a 5 años,Pendiente,No indica,Cuenta con riego,Aplica fertilizantes,4.3,2.7613220338983053,3.87,8.478915662650602,3.4701167753818813,2.9636055310139042,1.11392934,0.31788868000000003,0.15580609199999998,0.13817636,5.195917247381882,0.24517759999999997,1004.703,1,1,1,0.1447016918967053
Antioquia,Yalí,De 0 a 1 año,Pendiente,Regular,Cuenta con riego,No indica,4.970000000000001,3.881435028248588,3.5103398330848323,6.370481927710844,1.1532110129667883,0.8331844731320229,1.7245813200000002,0.53838322,0.07258571999999999,0.12114354,3.609904812966789,0.203434,898.3370000000001,1.283,1.851,1,0.1447016918967053
