Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Área sembrada,Área cosechada,Producción,Rendimiento,Ciclo del cultivo,Estado físico del cultivo,Código del cultivo,Nombre científico del cultivo
05,Antioquia,05034,Andes,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Café,Café,2021,2021,10540.36,7902.28,7744.23,0.98,Permanente,Pergamino O Seco De Trilla,2030300,Coffea arabica L.
05,Antioquia,05034,Andes,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Caña,Caña Panelera,2021,2021,160.00,160.00,10000.00,62.50,Permanente,Caña O Verde,2030402,Saccharum officinarum L.
05,Antioquia,05034,Andes,Frutales,Demas frutales,Aguacate,Aguacate Hass,2021,2021,10.00,5.00,17.50,3.50,Permanente,En Fresco,2040201,Persea americana hass
05,Antioquia,05034,Andes,Frutales,Demas frutales,Banano,Banano consumo interno,2021,2021,1035.00,1035.00,2701.35,2.61,Permanente,En Fresco,2040902,Musa cavendishii
05,Antioquia,05034,Andes,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,1036.00,1026.00,4996.62,4.87,Permanente,En Fresco,2045802,Musa paradisiaca L.
05,Antioquia,05034,Andes,Frutales,Solanaceas,Tomate de árbol,Tomate de árbol,2021,2021,6.00,5.00,100.00,20.00,Permanente,En Fresco,2046300,Solanum betaceum
05,Antioquia,05034,Andes,Hortalizas,Hortalizas de Futo,Pepino Cohombro,Pepino Cohombro,2021,2021A,0.20,0.20,10.00,50.00,Transitorio,En Fresco,1052300,Cucumis sativus
05,Antioquia,05034,Andes,Hortalizas,Hortalizas de Futo,Pepino Cohombro,Pepino Cohombro,2021,2021B,0.20,0.20,10.00,50.00,Transitorio,En Fresco,1052300,Cucumis sativus
05,Antioquia,05034,Andes,Hortalizas,Hortalizas de Futo,Pimentón,Pimentón,2021,2021A,0.20,0.20,15.00,75.00,Transitorio,En Fresco,1052500,Capsicum annuum L
05,Antioquia,05034,Andes,Hortalizas,Hortalizas de Futo,Tomate,Tomate,2021,2021A,5.80,5.80,277.44,47.83,Transitorio,En Fresco,1052901,Lycopersicon esculentum
05,Antioquia,05034,Andes,Hortalizas,Hortalizas de Futo,Tomate,Tomate,2021,2021B,5.80,5.80,35.00,6.03,Transitorio,En Fresco,1052901,Lycopersicon esculentum
05,Antioquia,05034,Andes,Hortalizas,Hortalizas de Tallo,Cebolla De Rama,Cebolla De Rama,2021,2021A,1.00,1.00,7.00,7.00,Transitorio,En Fresco,1051200,Allium fistulosum
05,Antioquia,05034,Andes,Hortalizas,Hortalizas de Tallo,Cebolla De Rama,Cebolla De Rama,2021,2021B,1.00,1.00,7.00,7.00,Transitorio,En Fresco,1051200,Allium fistulosum
05,Antioquia,05034,Andes,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,12.50,12.00,25.87,2.16,Transitorio,Grano Seco,1060200,Phaseolus sp.
05,Antioquia,05034,Andes,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,12.50,12.50,14.69,1.17,Transitorio,Grano Seco,1060200,Phaseolus sp.
05,Antioquia,05034,Andes,Leguminosas,Leguminosas,Habichuela,Habichuela,2021,2021A,1.00,0.50,1.00,2.00,Transitorio,En Fresco,1060600,Phaseolus vulgaris
05,Antioquia,05034,Andes,Leguminosas,Leguminosas,Habichuela,Habichuela,2021,2021B,1.00,1.00,11.00,11.00,Transitorio,En Fresco,1060600,Phaseolus vulgaris
05,Antioquia,05034,Andes,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,19.00,12.00,190.00,15.83,Transitorio,En Fresco,1081001,Manihot esculenta
05,Antioquia,05034,Andes,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,6.00,6.00,22.00,3.67,Transitorio,En Fresco,1081001,Manihot esculenta
05,Antioquia,05036,Angelópolis,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,16.00,14.00,21.00,1.50,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05036,Angelópolis,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,4.00,2.00,1.68,0.84,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05036,Angelópolis,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,13.00,11.00,16.50,1.50,Transitorio,Grano Seco,1010404,Zea mays
05,Antioquia,05036,Angelópolis,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021B,5.00,4.00,0.84,0.21,Transitorio,Grano Seco,1010404,Zea mays
05,Antioquia,05036,Angelópolis,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Café,Café,2021,2021,239.84,203.55,185.23,0.91,Permanente,Pergamino O Seco De Trilla,2030300,Coffea arabica L.
05,Antioquia,05036,Angelópolis,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Caña,Caña Panelera,2021,2021,70.50,68.50,3541.45,51.70,Permanente,Caña O Verde,2030402,Saccharum officinarum L.
05,Antioquia,05036,Angelópolis,Frutales,Cítricos,Mandarina,Mandarina Arrayana y/o Oneco,2021,2021,23.60,23.60,188.80,8.00,Permanente,En Fresco,2044101,Citrus reticulata
05,Antioquia,05036,Angelópolis,Frutales,Demas frutales,Aguacate,Aguacate demás variedades,2021,2021,17.00,6.00,33.36,5.56,Permanente,En Fresco,2040299,Persea americana
05,Antioquia,05036,Angelópolis,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,267.00,267.00,2400.33,8.99,Permanente,En Fresco,2045802,Musa paradisiaca L.
05,Antioquia,05036,Angelópolis,Hortalizas,Hortalizas de Futo,Tomate,Tomate Invernadero,2021,2021A,3.00,3.00,88.00,29.33,Transitorio,En Fresco,1052902,Lycopersicon esculentum
05,Antioquia,05036,Angelópolis,Hortalizas,Hortalizas de Futo,Tomate,Tomate Invernadero,2021,2021B,4.00,2.00,80.00,40.00,Transitorio,En Fresco,1052902,Lycopersicon esculentum
05,Antioquia,05036,Angelópolis,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,22.00,20.00,18.18,0.91,Transitorio,Grano Seco,1060200,Phaseolus sp.
05,Antioquia,05036,Angelópolis,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,6.00,4.00,4.80,1.20,Transitorio,Grano Seco,1060200,Phaseolus sp.
05,Antioquia,05036,Angelópolis,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,25.00,23.00,230.00,10.00,Transitorio,En Fresco,1081001,Manihot esculenta
05,Antioquia,05036,Angelópolis,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,16.00,13.00,50.00,3.85,Transitorio,En Fresco,1081001,Manihot esculenta
05,Antioquia,05038,Angostura,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,33.50,32.50,97.50,3.00,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05038,Angostura,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,20.00,19.00,57.00,3.00,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05038,Angostura,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,33.50,32.50,97.50,3.00,Transitorio,Grano Seco,1010404,Zea mays
05,Antioquia,05038,Angostura,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021B,40.00,39.00,117.00,3.00,Transitorio,Grano Seco,1010404,Zea mays
05,Antioquia,05038,Angostura,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Café,Café,2021,2021,772.37,660.96,720.45,1.09,Permanente,Pergamino O Seco De Trilla,2030300,Coffea arabica L.
05,Antioquia,05038,Angostura,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Caña,Caña Panelera,2021,2021,1574.00,1394.00,118490.00,85.00,Permanente,Caña O Verde,2030402,Saccharum officinarum L.
05,Antioquia,05038,Angostura,Frutales,Demas frutales,Aguacate,Aguacate demás variedades,2021,2021,27.20,27.20,217.60,8.00,Permanente,En Fresco,2040299,Persea americana
05,Antioquia,05038,Angostura,Frutales,Demas frutales,Aguacate,Aguacate Hass,2021,2021,92.00,61.00,579.50,9.50,Permanente,En Fresco,2040201,Persea americana hass
05,Antioquia,05038,Angostura,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,362.00,325.00,1300.00,4.00,Permanente,En Fresco,2045802,Musa paradisiaca L.
05,Antioquia,05038,Angostura,Hortalizas,Hortalizas de Futo,Tomate,Tomate Invernadero,2021,2021A,6.00,6.00,48.00,8.00,Transitorio,En Fresco,1052902,Lycopersicon esculentum
05,Antioquia,05038,Angostura,Hortalizas,Hortalizas de Futo,Tomate,Tomate Invernadero,2021,2021B,3.00,3.00,24.00,8.00,Transitorio,En Fresco,1052902,Lycopersicon esculentum
05,Antioquia,05038,Angostura,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,121.00,117.00,234.00,2.00,Transitorio,Grano Seco,1060200,Phaseolus sp.
05,Antioquia,05038,Angostura,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,77.00,74.00,222.00,3.00,Transitorio,Grano Seco,1060200,Phaseolus sp.
05,Antioquia,05040,Anorí,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,60.00,5.00,3.50,0.70,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05040,Anorí,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,10.00,10.00,7.00,0.70,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05040,Anorí,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,2.00,2.00,1.40,0.70,Transitorio,Grano Seco,1010404,Zea mays
05,Antioquia,05040,Anorí,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021B,2.00,2.00,1.40,0.70,Transitorio,Grano Seco,1010404,Zea mays
05,Antioquia,05040,Anorí,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Cacao,Cacao,2021,2021,250.00,250.00,150.00,0.60,Permanente,Grano Seco,2030200,Theobrama cacao L.
05,Antioquia,05040,Anorí,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Café,Café,2021,2021,285.13,239.38,260.92,1.09,Permanente,Pergamino O Seco De Trilla,2030300,Coffea arabica L.
05,Antioquia,05040,Anorí,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Caña,Caña Panelera,2021,2021,741.00,741.00,51870.00,70.00,Permanente,Caña O Verde,2030402,Saccharum officinarum L.
05,Antioquia,05040,Anorí,Frutales,Demas frutales,Aguacate,Aguacate Papelillo,2021,2021,2.00,2.00,1.20,0.60,Permanente,En Fresco,2040202,Persea americana mill
05,Antioquia,05040,Anorí,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,95.00,91.00,182.00,2.00,Permanente,En Fresco,2045802,Musa paradisiaca L.
05,Antioquia,05040,Anorí,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,40.00,10.00,9.00,0.90,Transitorio,Grano Seco,1060200,Phaseolus sp.
05,Antioquia,05040,Anorí,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,5.00,5.00,4.50,0.90,Transitorio,Grano Seco,1060200,Phaseolus sp.
05,Antioquia,05040,Anorí,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,70.00,60.00,600.00,10.00,Transitorio,En Fresco,1081001,Manihot esculenta
05,Antioquia,05040,Anorí,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,45.00,10.00,120.00,12.00,Transitorio,En Fresco,1081001,Manihot esculenta
05,Antioquia,05042,Santa Fe de Antioquia,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,24.50,24.50,29.40,1.20,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05042,Santa Fe de Antioquia,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,15.00,14.80,17.76,1.20,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05042,Santa Fe de Antioquia,Cultivos para Condimentos y Bebidas Medicinales y Aromáticas,Cultivos para Condimentos y Bebidas Medicinales y Aromáticas,Plantas Aromáticas,Plantas Aromáticas,2021,2021,3.00,3.00,15.00,5.00,Transitorio,En Fresco,1022300,No aplica
05,Antioquia,05042,Santa Fe de Antioquia,Cultivos para Condimentos y Bebidas Medicinales y Aromáticas,Medicinales,Moringa,Moringa,2021,2021,13.30,13.30,66.50,5.00,Permanente,En Fresco,2021900,Moringa oleifera
05,Antioquia,05042,Santa Fe de Antioquia,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Cacao,Cacao,2021,2021,6.00,6.00,1.80,0.30,Permanente,Grano Seco,2030200,Theobrama cacao L.
05,Antioquia,05042,Santa Fe de Antioquia,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Café,Café,2021,2021,1866.90,1437.43,1696.17,1.18,Permanente,Pergamino O Seco De Trilla,2030300,Coffea arabica L.
05,Antioquia,05042,Santa Fe de Antioquia,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Caña,Caña Panelera,2021,2021,18.00,15.00,300.00,20.00,Permanente,Caña O Verde,2030402,Saccharum officinarum L.
05,Antioquia,05042,Santa Fe de Antioquia,Frutales,Cítricos,Limón,Limón  Tahiti,2021,2021,4.00,4.00,32.00,8.00,Permanente,En Fresco,2043603,Citrus limon L.
05,Antioquia,05042,Santa Fe de Antioquia,Frutales,Demas frutales,Aguacate,Aguacate demás variedades,2021,2021,37.90,37.90,113.70,3.00,Permanente,En Fresco,2040299,Persea americana
05,Antioquia,05042,Santa Fe de Antioquia,Frutales,Demas frutales,Mamoncillo,Mamoncillo,2021,2021,1.50,1.50,5.25,3.50,Permanente,En Fresco,2044000,Melicoca bijuga L.
05,Antioquia,05042,Santa Fe de Antioquia,Frutales,Demas frutales,Mango,Mango demás variedades,2021,2021,3.00,3.00,15.00,5.00,Permanente,En Fresco,2044299,Mangifera indica L
05,Antioquia,05042,Santa Fe de Antioquia,Frutales,Demas frutales,Papaya,Papaya  demás variedades,2021,2021,1.00,1.00,75.00,75.00,Permanente,En Fresco,2045399,Carica papaya
05,Antioquia,05042,Santa Fe de Antioquia,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,31.00,31.00,124.00,4.00,Permanente,En Fresco,2045802,Musa paradisiaca L.
05,Antioquia,05042,Santa Fe de Antioquia,Frutales,Demas frutales,Tamarindo,Tamarindo,2021,2021,1.50,1.50,8.70,5.80,Permanente,En Fresco,2046100,Tamarindus indica
05,Antioquia,05042,Santa Fe de Antioquia,Frutales,Passifloraceas,Maracuyá,Maracuyá,2021,2021,2.50,2.50,20.00,8.00,Permanente,En Fresco,2044500,Passiflora edulis
05,Antioquia,05042,Santa Fe de Antioquia,Frutales,Solanaceas,Lulo,Lulo,2021,2021,6.00,6.00,48.00,8.00,Permanente,En Fresco,2043700,Solanum quitoense Lam
05,Antioquia,05042,Santa Fe de Antioquia,Hortalizas,Hortalizas de Futo,Tomate,Tomate Invernadero,2021,2021A,1.00,0.90,45.00,50.00,Transitorio,En Fresco,1052902,Lycopersicon esculentum
05,Antioquia,05042,Santa Fe de Antioquia,Hortalizas,Hortalizas de Futo,Tomate,Tomate Invernadero,2021,2021B,1.00,1.00,50.00,50.00,Transitorio,En Fresco,1052902,Lycopersicon esculentum
05,Antioquia,05042,Santa Fe de Antioquia,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,25.00,24.00,33.60,1.40,Transitorio,Grano Seco,1060200,Phaseolus sp.
05,Antioquia,05042,Santa Fe de Antioquia,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,15.00,14.50,20.30,1.40,Transitorio,Grano Seco,1060200,Phaseolus sp.
05,Antioquia,05044,Anzá,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,12.00,12.00,48.00,4.00,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05044,Anzá,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,32.00,31.00,46.50,1.50,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05044,Anzá,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,6.00,6.00,4.00,0.67,Transitorio,Grano Seco,1010404,Zea mays
05,Antioquia,05044,Anzá,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021B,47.00,46.00,69.00,1.50,Transitorio,Grano Seco,1010404,Zea mays
05,Antioquia,05044,Anzá,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Café,Café,2021,2021,2012.01,1857.95,1950.85,1.05,Permanente,Pergamino O Seco De Trilla,2030300,Coffea arabica L.
05,Antioquia,05044,Anzá,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Caña,Caña Miel,2021,2021,17.00,15.00,240.00,16.00,Permanente,Caña O Verde,2030403,Saccharum officinarum L.
05,Antioquia,05044,Anzá,Frutales,Annonaceas,Guanábana,Guanábana,2021,2021,64.50,56.50,559.92,9.91,Permanente,En Fresco,2042900,Annona muricata L.
05,Antioquia,05044,Anzá,Frutales,Cítricos,Limón,Limón  Tahiti,2021,2021,41.00,9.00,11.97,1.33,Permanente,En Fresco,2043603,Citrus limon L.
05,Antioquia,05044,Anzá,Frutales,Cítricos,Naranja,Naranja Valencia,2021,2021,8.00,8.00,144.00,18.00,Permanente,En Fresco,2044903,Citrus sinensis L. OSBECK
05,Antioquia,05044,Anzá,Frutales,Demas frutales,Aguacate,Aguacate Hass,2021,2021,45.80,39.80,359.00,9.02,Permanente,En Fresco,2040201,Persea americana hass
05,Antioquia,05044,Anzá,Frutales,Demas frutales,Aguacate,Aguacate Papelillo,2021,2021,15.30,7.30,8.03,1.10,Permanente,En Fresco,2040202,Persea americana mill
05,Antioquia,05044,Anzá,Frutales,Demas frutales,Mango,"Mango Kent, Keitt, Hilacha o Nam Doc",2021,2021,894.00,594.00,4502.52,7.58,Permanente,En Fresco,2044201,Mangifera indica L
05,Antioquia,05044,Anzá,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,98.00,78.00,390.00,5.00,Permanente,En Fresco,2045802,Musa paradisiaca L.
05,Antioquia,05044,Anzá,Frutales,Passifloraceas,Maracuyá,Maracuyá,2021,2021,1.00,1.00,7.00,7.00,Permanente,En Fresco,2044500,Passiflora edulis
05,Antioquia,05044,Anzá,Frutales,Solanaceas,Lulo,Lulo,2021,2021,6.00,6.00,18.00,3.00,Permanente,En Fresco,2043700,Solanum quitoense Lam
05,Antioquia,05044,Anzá,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,8.00,4.00,6.00,1.50,Transitorio,Grano Seco,1060200,Phaseolus sp.
05,Antioquia,05044,Anzá,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,70.00,68.00,68.00,1.00,Transitorio,Grano Seco,1060200,Phaseolus sp.
05,Antioquia,05045,Apartadó,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021A,719.00,700.00,1499.40,2.14,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
05,Antioquia,05045,Apartadó,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021B,751.00,735.00,1574.37,2.14,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
05,Antioquia,05045,Apartadó,Cereales,Cereales,Arroz,Arroz Secano Mecanizado,2021,2021A,202.00,198.00,942.48,4.76,Transitorio,Paddy O Cascara Verde,1010103,Oryza sativa
05,Antioquia,05045,Apartadó,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,434.00,434.00,651.00,1.50,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05045,Apartadó,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,369.59,358.00,537.00,1.50,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05045,Apartadó,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,451.00,451.00,676.50,1.50,Transitorio,Grano Seco,1010404,Zea mays
05,Antioquia,05045,Apartadó,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021B,540.41,530.00,795.00,1.50,Transitorio,Grano Seco,1010404,Zea mays
05,Antioquia,05045,Apartadó,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Cacao,Cacao,2021,2021,1903.00,1798.00,899.00,0.50,Permanente,Grano Seco,2030200,Theobrama cacao L.
05,Antioquia,05045,Apartadó,Frutales,Demas frutales,Aguacate,Aguacate demás variedades,2021,2021,105.00,105.00,1050.00,10.00,Permanente,En Fresco,2040299,Persea americana
05,Antioquia,05045,Apartadó,Frutales,Demas frutales,Banano,Banano consumo interno,2021,2021,84.00,84.00,1428.00,17.00,Permanente,En Fresco,2040902,Musa cavendishii
05,Antioquia,05045,Apartadó,Frutales,Demas frutales,Banano,Banano de Exportación,2021,2021,10654.00,10654.00,431487.00,40.50,Permanente,En Fresco,2040901,Musa cavendishii
05,Antioquia,05045,Apartadó,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,806.00,806.00,12896.00,16.00,Permanente,En Fresco,2045802,Musa paradisiaca L.
05,Antioquia,05045,Apartadó,Frutales,Passifloraceas,Maracuyá,Maracuyá,2021,2021,18.00,18.00,252.00,14.00,Permanente,En Fresco,2044500,Passiflora edulis
05,Antioquia,05045,Apartadó,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,526.00,526.00,5786.00,11.00,Transitorio,En Fresco,1081001,Manihot esculenta
05,Antioquia,05051,Arboletes,Cereales,Cereales,Arroz,Arroz Secano Manual,2021,2021B,1864.00,1800.00,4284.00,2.38,Transitorio,Paddy O Cascara Verde,1010102,Oryza sativa
05,Antioquia,05051,Arboletes,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,869.00,830.00,1245.00,1.50,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05051,Arboletes,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021B,1200.00,1150.00,1725.00,1.50,Transitorio,Grano Seco,1010404,Zea mays
05,Antioquia,05051,Arboletes,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Cacao,Cacao,2021,2021,308.80,168.80,67.52,0.40,Permanente,Grano Seco,2030200,Theobrama cacao L.
05,Antioquia,05051,Arboletes,Frutales,Araceas,Coco,Coco,2021,2021,189.00,138.00,483.00,3.50,Permanente,En Fresco,2041900,Cocos nucifera
05,Antioquia,05051,Arboletes,Frutales,Demas frutales,Plátano,Plátano consumo interno,2021,2021,2213.00,1213.00,12130.00,10.00,Permanente,En Fresco,2045802,Musa paradisiaca L.
05,Antioquia,05051,Arboletes,Frutales,Passifloraceas,Maracuyá,Maracuyá,2021,2021,180.00,180.00,1044.00,5.80,Permanente,En Fresco,2044500,Passiflora edulis
05,Antioquia,05051,Arboletes,Raíces y Tubérculos,Raíces y Tubérculos,Ñame,Ñame demás variedades,2021,2021B,309.00,297.00,4158.00,14.00,Transitorio,En Fresco,1080699,Dioscorea sp.
05,Antioquia,05051,Arboletes,Raíces y Tubérculos,Raíces y Tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,400.00,370.00,7400.00,20.00,Transitorio,En Fresco,1081001,Manihot esculenta
05,Antioquia,05055,Argelia,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021A,20.00,20.00,40.00,2.00,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05055,Argelia,Cereales,Cereales,Maíz,Maíz Amarillo Tradicional,2021,2021B,17.00,17.00,39.10,2.30,Transitorio,Grano Seco,1010402,Zea mays
05,Antioquia,05055,Argelia,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021A,18.00,18.00,10.07,0.56,Transitorio,Grano Seco,1010404,Zea mays
05,Antioquia,05055,Argelia,Cereales,Cereales,Maíz,Maíz Blanco Tradicional,2021,2021B,19.00,19.00,11.16,0.59,Transitorio,Grano Seco,1010404,Zea mays
05,Antioquia,05055,Argelia,Cultivos Tropicales Tradicionales,Cultivos Tropicales Tradicionales,Cacao,Cacao,2021,2021,148.70,115.00,32.20,0.28,Permanente,Grano Seco,2030200,Theobrama cacao L.
