departamento,municipio,cultivo,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha
Santander,Lebrija,Naranja,2013,400,391,5904,15.1
Santander,Giron,Naranja,2013,376,366,7320,20
Santander,El carmen de chucuri,Naranja,2013,206,155,1550,10
Santander,Socorro,Naranja,2013,135,115,1150,10
Santander,San gil,Naranja,2013,116,100,1500,15
Santander,Floridablanca,Naranja,2013,100,100,1000,10
Santander,Pinchote,Naranja,2013,95,70,940,13.43
Santander,San benito,Naranja,2013,70,70,560,8
Santander,Barrancabermeja,Naranja,2013,67,63,750,12
Santander,Santa helena del opon,Naranja,2013,32,32,480,15
Santander,Barichara,Naranja,2013,31,30,300,10
Santander,Aratoca,Naranja,2013,24,14,126,9
Santander,Chima,Naranja,2013,24,18,540,30
Santander,San andres,Naranja,2013,23,23,230,10
Santander,Guapota,Naranja,2013,21,21,193,9.2
Santander,Piedecuesta,Naranja,2013,21,21,210,10
Santander,San miguel,Naranja,2013,20,20,180,9
Santander,Oiba,Naranja,2013,19,17,238,14
Santander,Puente nacional,Naranja,2013,17,17,170,10
Santander,Curiti,Naranja,2013,13,10,90,9
Santander,Bucaramanga,Naranja,2013,12,7,78,11.17
Santander,Ocamonte,Naranja,2013,7,6,42,7
Santander,Macaravita,Naranja,2013,4,3,11,4
Sucre,Galeras,Naranja,2013,59,52,208,4
Sucre,Ovejas,Naranja,2013,41,18,108,6
Sucre,San onofre,Naranja,2013,21,13,65,5
Sucre,San pedro,Naranja,2013,20,17,85,5
Sucre,Corozal,Naranja,2013,8,6,36,6
Sucre,Covenas,Naranja,2013,6,5,25,5
Sucre,Chalan,Naranja,2013,5,5,20,4
Sucre,Morroa,Naranja,2013,5,2,8,4
Sucre,La union,Naranja,2013,4,4,32,8
Tolima,Chaparral,Naranja,2013,270,270,6480,24
Tolima,Dolores,Naranja,2013,220,220,1320,6
Tolima,Ibague,Naranja,2013,193,190,1520,8
Tolima,Mariquita,Naranja,2013,167,117,1170,10
Tolima,Honda,Naranja,2013,60,60,540,9
Tolima,Alpujarra,Naranja,2013,26,25,250,10
Tolima,Venadillo,Naranja,2013,25,20,80,4
Tolima,San antonio,Naranja,2013,21,3,18,6
Tolima,Falan,Naranja,2013,16,16,128,8
Tolima,Coello,Naranja,2013,10,6,42,7
Vichada,Cumaribo,Naranja,2013,95,80,800,10
Vichada,Puerto carreno,Naranja,2013,10,10,120,12
Vichada,La primavera,Naranja,2013,5,3,8,2.8
Vichada,Santa rosalia,Naranja,2013,3,1,2,2.8
Antioquia,Copacabana,Naranja,2014,48,46,368,8
Antioquia,Valdivia,Naranja,2014,30,22,187,8.7
Antioquia,Titiribi,Naranja,2014,23,23,230,10
Antioquia,Heliconia,Naranja,2014,4,2,30,15
Atlantico,Campo de la cruz,Naranja,2014,15,15,113,7.5
Atlantico,Polonuevo,Naranja,2014,7,7,98,14
Atlantico,Sabanagrande,Naranja,2014,3,3,24,8
Bolivar,Mahates,Naranja,2014,203,200,3000,15
Bolivar,San juan nepomuceno,Naranja,2014,97,89,1780,20
Bolivar,Talaigua nuevo,Naranja,2014,55,45,450,10
Bolivar,Turbaco,Naranja,2014,20,20,300,15
Bolivar,San fernando,Naranja,2014,15,15,300,20
Bolivar,El guamo,Naranja,2014,11,11,110,10
Bolivar,Margarita,Naranja,2014,10,10,200,20
Boyaca,Pauna,Naranja,2014,460,426,4686,11
Boyaca,Moniquira,Naranja,2014,80,60,1200,20
Boyaca,Muzo,Naranja,2014,70,70,420,6
Boyaca,Briceno,Naranja,2014,55,43,298,7
Boyaca,San luis de gaceno,Naranja,2014,53,43,516,12
Boyaca,Tunungua,Naranja,2014,44,26,312,12
Boyaca,Labranzagrande,Naranja,2014,31,30,120,4
Boyaca,Santana,Naranja,2014,30,28,255,9.12
Boyaca,Soata,Naranja,2014,8,5,13,2.6
Boyaca,Paez,Naranja,2014,7,7,70,10
Boyaca,Chiscas,Naranja,2014,6,5,25,5
Boyaca,Otanche,Naranja,2014,4,2,10,5
Boyaca,Sativanorte,Naranja,2014,4,4,40,10
Caldas,Viterbo,Naranja,2014,613,452,7232,16
Caldas,Palestina,Naranja,2014,263,250,4250,17
Caldas,Neira,Naranja,2014,90,90,1800,20
Caldas,Supia,Naranja,2014,86,74,819,11
Caldas,San jose,Naranja,2014,57,43,174,4.07
Caldas,Samana,Naranja,2014,27,3,30,10
Caldas,Manzanares,Naranja,2014,0,0,2,6
Caqueta,Montanita,Naranja,2014,30,20,150,7.5
Casanare,Yopal,Naranja,2014,15,14,228,16.3
Casanare,Sacama,Naranja,2014,10,10,100,10
Casanare,Tamara,Naranja,2014,5,4,36,9
Casanare,Tauramena,Naranja,2014,1,1,10,10
Cauca,Santander de quilichao,Naranja,2014,250,240,1920,8
Cauca,Suarez,Naranja,2014,119,65,845,13
Cauca,Buenos aires,Naranja,2014,113,97,485,5
Cauca,Mercaderes,Naranja,2014,59,50,180,3.6
Cauca,Almaguer,Naranja,2014,33,18,54,3
Cauca,Miranda,Naranja,2014,28,26,494,19
Cauca,Guachene,Naranja,2014,18,18,180,10
Cauca,Padilla,Naranja,2014,15,15,135,9
Cauca,Florencia,Naranja,2014,12,8,19,2.5
Cauca,Bolivar,Naranja,2014,4,3,13,4
Cesar,Chimichagua,Naranja,2014,1030,830,8300,10
Cesar,Pueblo bello,Naranja,2014,400,265,1590,6
Cesar,Astrea,Naranja,2014,325,260,2600,10
Cesar,Chiriguana,Naranja,2014,120,120,960,8
Cesar,Valledupar,Naranja,2014,95,95,665,7
Cesar,El copey,Naranja,2014,70,10,60,6
Cesar,Agustin codazzi,Naranja,2014,16,15,150,10
Cesar,Manaure,Naranja,2014,10,10,120,12
Cesar,Bosconia,Naranja,2014,4,4,40,10
Cordoba,Monteria,Naranja,2014,85,85,2550,30
Cordoba,Cienaga de oro,Naranja,2014,12,11,176,16
Cordoba,San antero,Naranja,2014,10,10,50,5
Cordoba,Momil,Naranja,2014,7,7,35,5
Cordoba,San jose de ure,Naranja,2014,4,4,16,4
Cundinamarca,El penon,Naranja,2014,479,449,2245,5
Cundinamarca,Topaipi,Naranja,2014,448,448,1343,3
Cundinamarca,Guaduas,Naranja,2014,414,359,1795,5
Cundinamarca,Tocaima,Naranja,2014,350,300,2700,9
Cundinamarca,Viota,Naranja,2014,291,279,837,3
Cundinamarca,Paime,Naranja,2014,246,232,1160,5
Cundinamarca,San francisco,Naranja,2014,144,142,852,6
Cundinamarca,Supata,Naranja,2014,103,97,388,4
Cundinamarca,Vergara,Naranja,2014,101,94,564,6
Cundinamarca,Sasaima,Naranja,2014,100,100,200,2
Cundinamarca,El colegio,Naranja,2014,84,74,592,8
Cundinamarca,San cayetano,Naranja,2014,70,70,420,6
Cundinamarca,Anolaima,Naranja,2014,64,54,432,8
Cundinamarca,Villagomez,Naranja,2014,60,60,480,8
Cundinamarca,Tibacuy,Naranja,2014,44,19,93,5.03
Cundinamarca,San juan de rioseco,Naranja,2014,27,19,152,8
La guajira,Dibulla,Naranja,2014,95,95,475,5
La guajira,San juan del cesar,Naranja,2014,38,38,152,4
La guajira,Urumita,Naranja,2014,34,33,165,5
La guajira,Fonseca,Naranja,2014,32,30,360,12
La guajira,Villanueva,Naranja,2014,21,21,84,4
La guajira,Riohacha,Naranja,2014,19,17,68,4
La guajira,El molino,Naranja,2014,14,14,84,6
La guajira,La jagua del pilar,Naranja,2014,13,13,78,6
La guajira,Barrancas,Naranja,2014,11,10,50,5
Magdalena,Santa ana,Naranja,2014,340,220,3740,17
Magdalena,Aracataca,Naranja,2014,66,66,627,9.5
Magdalena,Algarrobo,Naranja,2014,42,34,612,18
Norte de santander,Arboledas,Naranja,2014,753,753,6058,8.05
Norte de santander,Cucuta,Naranja,2014,400,350,3745,10.7
Norte de santander,Labateca,Naranja,2014,184,182,2184,12
Norte de santander,Toledo,Naranja,2014,180,180,1800,10
Norte de santander,Durania,Naranja,2014,174,154,1525,9.93
Norte de santander,Pamplonita,Naranja,2014,105,105,1352,12.87
Norte de santander,Cucutilla,Naranja,2014,75,57,747,13.22
Norte de santander,Teorama,Naranja,2014,69,69,690,10
Norte de santander,Lourdes,Naranja,2014,60,60,600,10
Norte de santander,La esperanza,Naranja,2014,50,45,450,10
Norte de santander,Gramalote,Naranja,2014,48,48,437,9.09
Norte de santander,El zulia,Naranja,2014,28,28,336,12
Norte de santander,Convencion,Naranja,2014,26,26,156,6
Norte de santander,Villa del rosario,Naranja,2014,22,18,270,15
Norte de santander,San cayetano,Naranja,2014,19,14,112,8
Norte de santander,Santiago,Naranja,2014,12,11,99,9
Norte de santander,Salazar,Naranja,2014,9,8,72,9
Norte de santander,El carmen,Naranja,2014,6,6,42,7
Norte de santander,San calixto,Naranja,2014,6,6,30,5
Norte de santander,Ragonvalia,Naranja,2014,4,4,48,12
Norte de santander,Puerto santander,Naranja,2014,2,2,15,10
Risaralda,Pereira,Naranja,2014,429,406,11368,28
Risaralda,Belen de umbria,Naranja,2014,160,160,4800,30
Risaralda,Marsella,Naranja,2014,132,124,4464,36
Risaralda,La virginia,Naranja,2014,85,10,150,15
Risaralda,Balboa,Naranja,2014,4,4,60,15
Santander,Rionegro,Naranja,2014,2096,730,18403,25.21
Santander,Giron,Naranja,2014,575,425,8500,20
Santander,San vicente de chucuri,Naranja,2014,550,470,4700,10
Santander,Suaita,Naranja,2014,460,400,8000,20
Santander,Lebrija,Naranja,2014,408,204,3060,15
Santander,Socorro,Naranja,2014,135,115,1150,10
Santander,San gil,Naranja,2014,121,94,1410,15
Santander,Barrancabermeja,Naranja,2014,103,61,726,12
Santander,Floridablanca,Naranja,2014,100,100,1000,10
Santander,Pinchote,Naranja,2014,99,92,1242,13.5
Santander,San benito,Naranja,2014,71,71,568,8
Santander,El carmen de chucuri,Naranja,2014,45,25,125,5
Santander,Santa helena del opon,Naranja,2014,32,32,480,15
Santander,Aratoca,Naranja,2014,29,15,150,10
Santander,Chima,Naranja,2014,25,19,475,25
Santander,Piedecuesta,Naranja,2014,25,15,270,18
Santander,San andres,Naranja,2014,23,23,219,9.5
Santander,Oiba,Naranja,2014,20,19,266,14
Santander,San miguel,Naranja,2014,20,20,180,9
Santander,Puente nacional,Naranja,2014,17,17,170,10
Santander,Bucaramanga,Naranja,2014,12,7,78,11.17
Santander,Concepcion,Naranja,2014,8,8,120,15
Santander,Ocamonte,Naranja,2014,8,6,42,7
Santander,Guavata,Naranja,2014,6,5,60,12
Sucre,Galeras,Naranja,2014,67,59,248,4.2
Sucre,Ovejas,Naranja,2014,51,39,234,6
Sucre,San pedro,Naranja,2014,20,19,93,5
Sucre,San onofre,Naranja,2014,18,10,50,5
Sucre,Corozal,Naranja,2014,7,4,16,4
Sucre,Covenas,Naranja,2014,6,5,15,3
Sucre,Morroa,Naranja,2014,5,3,7,2.2
Sucre,La union,Naranja,2014,4,4,28,7
Sucre,Chalan,Naranja,2014,3,3,6,2
Tolima,Dolores,Naranja,2014,220,220,1210,5.5
Tolima,Chaparral,Naranja,2014,208,200,3600,18
Tolima,Ibague,Naranja,2014,193,190,1520,8
Tolima,Mariquita,Naranja,2014,151,83,415,5
Tolima,Honda,Naranja,2014,60,60,540,9
Tolima,Alpujarra,Naranja,2014,25,22,176,8
Tolima,San antonio,Naranja,2014,25,25,100,4
Tolima,Venadillo,Naranja,2014,25,25,100,4
Tolima,Falan,Naranja,2014,16,16,128,8
Tolima,Coello,Naranja,2014,10,6,42,7
Tolima,Carmen de apicala,Naranja,2014,5,3,18,6
Antioquia,Copacabana,Naranja,2015,48,46,368,8
Antioquia,Titiribi,Naranja,2015,23,23,230,10
Antioquia,Heliconia,Naranja,2015,5,2,30,15
Atlantico,Luruaco,Naranja,2015,80,80,2125,26.56
Atlantico,Campo de la cruz,Naranja,2015,20,15,113,7.5
Atlantico,Manati,Naranja,2015,18,4,40,10
Atlantico,Polonuevo,Naranja,2015,6,6,60,10
Atlantico,Sabanagrande,Naranja,2015,3,3,30,10
Bolivar,Mahates,Naranja,2015,270,200,2400,12
Bolivar,San juan nepomuceno,Naranja,2015,200,200,1000,5
Bolivar,Talaigua nuevo,Naranja,2015,55,55,550,10
Bolivar,Turbaco,Naranja,2015,20,20,200,10
Bolivar,El guamo,Naranja,2015,15,15,120,8
Bolivar,San fernando,Naranja,2015,15,15,300,20
Bolivar,Margarita,Naranja,2015,10,10,140,14
Boyaca,Pauna,Naranja,2015,460,426,5112,12
Boyaca,Tunungua,Naranja,2015,99,41,492,12
Boyaca,Moniquira,Naranja,2015,83,60,900,15
Boyaca,Muzo,Naranja,2015,70,65,650,10
Boyaca,Briceno,Naranja,2015,55,48,336,7
Boyaca,San luis de gaceno,Naranja,2015,54,54,594,11
Boyaca,Labranzagrande,Naranja,2015,31,31,122,4
Boyaca,Santana,Naranja,2015,30,28,255,9.12
Boyaca,Soata,Naranja,2015,8,4,58,14.5
Boyaca,Chiscas,Naranja,2015,6,5,25,5
Boyaca,Paez,Naranja,2015,5,5,50,10
Boyaca,Otanche,Naranja,2015,4,3,15,5
Boyaca,Sativanorte,Naranja,2015,4,4,40,10
Caldas,Viterbo,Naranja,2015,620,492,5412,11
Caldas,Palestina,Naranja,2015,263,215,3655,17
Caldas,Supia,Naranja,2015,89,74,1079,14.5
Caldas,San jose,Naranja,2015,59,57,799,14
Caldas,Samana,Naranja,2015,32,9,144,16
Caqueta,Montanita,Naranja,2015,33,17,128,7.5
Casanare,Yopal,Naranja,2015,15,14,228,16.3
Casanare,Monterrey,Naranja,2015,14,9,72,8
Casanare,Sacama,Naranja,2015,12,10,50,5
Casanare,Tamara,Naranja,2015,5,4,36,9
Casanare,Tauramena,Naranja,2015,1,1,10,10
Cauca,Santander de quilichao,Naranja,2015,250,240,1920,8
Cauca,Buenos aires,Naranja,2015,62,59,295,5
Cauca,Mercaderes,Naranja,2015,59,50,180,3.6
Cauca,Puerto tejada,Naranja,2015,39,39,780,20
Cauca,Almaguer,Naranja,2015,33,18,54,3
Cauca,Suarez,Naranja,2015,30,30,390,13
Cauca,Miranda,Naranja,2015,29,28,523,19
Cauca,Guachene,Naranja,2015,18,18,180,10
Cauca,Padilla,Naranja,2015,15,15,135,9
Cauca,Florencia,Naranja,2015,12,12,30,2.5
Cauca,Bolivar,Naranja,2015,4,3,13,4
Cesar,Chimichagua,Naranja,2015,879,850,6800,8
Cesar,Pueblo bello,Naranja,2015,400,250,2500,10
Cesar,Astrea,Naranja,2015,300,270,2430,9
Cesar,Chiriguana,Naranja,2015,100,100,700,7
Cesar,Valledupar,Naranja,2015,95,60,420,7
Cesar,El copey,Naranja,2015,70,10,60,6
Cesar,Agustin codazzi,Naranja,2015,18,16,128,8
Cesar,Manaure,Naranja,2015,10,10,40,4
Cesar,Bosconia,Naranja,2015,2,2,24,12.17
Cordoba,Monteria,Naranja,2015,120,85,2125,25
Cordoba,Cienaga de oro,Naranja,2015,13,10,140,14
Cordoba,San antero,Naranja,2015,10,10,50,5
Cordoba,San jose de ure,Naranja,2015,4,4,16,4
Cordoba,Momil,Naranja,2015,3,3,3,1
Cundinamarca,Cachipay,Naranja,2015,812,811,5677,7
Cundinamarca,Pacho,Naranja,2015,707,664,2656,4
Cundinamarca,La mesa,Naranja,2015,507,489,4890,10
Cundinamarca,El penon,Naranja,2015,489,416,2484,5.97
Cundinamarca,Topaipi,Naranja,2015,448,448,1343,3
Cundinamarca,Sasaima,Naranja,2015,297,297,1782,6
Cundinamarca,Tocaima,Naranja,2015,270,260,1560,6
Cundinamarca,La vega,Naranja,2015,240,240,1440,6
Cundinamarca,Paime,Naranja,2015,237,235,1175,5
Cundinamarca,San francisco,Naranja,2015,133,130,780,6
Cundinamarca,Supata,Naranja,2015,103,98,490,5
Cundinamarca,Vergara,Naranja,2015,98,98,588,6
Cundinamarca,Anapoima,Naranja,2015,95,82,530,6.5
Cundinamarca,El colegio,Naranja,2015,82,72,576,8
Cundinamarca,San cayetano,Naranja,2015,70,70,420,6
Cundinamarca,Anolaima,Naranja,2015,59,49,294,6
Cundinamarca,Tibacuy,Naranja,2015,52,34,170,5
Cundinamarca,Villagomez,Naranja,2015,47,47,376,8
Cundinamarca,San antonio del tequendama,Naranja,2015,32,28,378,13.5
Cundinamarca,Guaduas,Naranja,2015,28,28,140,5
Cundinamarca,Paratebueno,Naranja,2015,28,28,168,6
Cundinamarca,San juan de rioseco,Naranja,2015,27,17,119,7
La guajira,Dibulla,Naranja,2015,95,95,475,5
La guajira,San juan del cesar,Naranja,2015,38,38,152,4
La guajira,Fonseca,Naranja,2015,35,30,150,5
La guajira,Urumita,Naranja,2015,35,34,170,5
La guajira,Villanueva,Naranja,2015,19,19,76,4
La guajira,Riohacha,Naranja,2015,17,17,68,4
La guajira,La jagua del pilar,Naranja,2015,12,12,72,6
La guajira,Barrancas,Naranja,2015,11,11,55,5
La guajira,El molino,Naranja,2015,5,5,25,5
Magdalena,Santa ana,Naranja,2015,340,300,5100,17
Magdalena,Aracataca,Naranja,2015,66,66,330,5
Magdalena,Algarrobo,Naranja,2015,42,35,630,18
Norte de santander,Labateca,Naranja,2015,180,177,2124,12
Norte de santander,Toledo,Naranja,2015,180,180,1800,10
Norte de santander,Durania,Naranja,2015,122,122,609,5
Norte de santander,Pamplonita,Naranja,2015,110,105,1356,12.91
Norte de santander,Chinacota,Naranja,2015,93,93,1302,14.06
Norte de santander,Bochalema,Naranja,2015,80,80,1200,15
Norte de santander,Arboledas,Naranja,2015,77,77,626,8.13
Norte de santander,Teorama,Naranja,2015,69,69,690,10
Norte de santander,Lourdes,Naranja,2015,60,60,595,10
Norte de santander,Gramalote,Naranja,2015,48,48,432,9
Norte de santander,La esperanza,Naranja,2015,47,47,470,10
Norte de santander,Convencion,Naranja,2015,32,26,156,6
Norte de santander,Villa del rosario,Naranja,2015,32,22,330,15
Norte de santander,El zulia,Naranja,2015,28,28,336,12
Norte de santander,Cucutilla,Naranja,2015,23,21,315,15
Norte de santander,Santiago,Naranja,2015,15,15,150,10
Norte de santander,San cayetano,Naranja,2015,15,14,108,8
Norte de santander,Salazar,Naranja,2015,10,10,70,7
Norte de santander,Puerto santander,Naranja,2015,7,2,3,2
Norte de santander,Bucarasica,Naranja,2015,6,6,84,14
Norte de santander,El carmen,Naranja,2015,6,5,35,7
Norte de santander,San calixto,Naranja,2015,6,6,30,5
Norte de santander,Ragonvalia,Naranja,2015,5,4,48,12
Risaralda,Pereira,Naranja,2015,442,406,11368,28
Risaralda,Belen de umbria,Naranja,2015,175,160,4800,30
Risaralda,Marsella,Naranja,2015,132,132,4752,36
Risaralda,La virginia,Naranja,2015,79,72,950,13.2
Risaralda,Balboa,Naranja,2015,4,4,60,15
Santander,Rionegro,Naranja,2015,2533,2049,37907,18.5
Santander,Lebrija,Naranja,2015,800,440,6600,15
Santander,Giron,Naranja,2015,665,410,8200,20
Santander,San vicente de chucuri,Naranja,2015,583,488,4880,10
Santander,Suaita,Naranja,2015,265,265,4770,18
Santander,Socorro,Naranja,2015,200,180,1800,10
Santander,San gil,Naranja,2015,121,94,1410,15
Santander,Barrancabermeja,Naranja,2015,103,61,726,12
Santander,Floridablanca,Naranja,2015,100,100,1000,10
Santander,El carmen de chucuri,Naranja,2015,65,25,375,15
Santander,Chima,Naranja,2015,51,30,600,20
Santander,San benito,Naranja,2015,48,40,320,8
Santander,Aratoca,Naranja,2015,35,10,100,10
Santander,Santa helena del opon,Naranja,2015,32,32,480,15
Santander,Pinchote,Naranja,2015,30,30,420,14
Santander,Coromoro,Naranja,2015,25,25,275,11
Santander,Piedecuesta,Naranja,2015,25,21,210,10
Santander,San andres,Naranja,2015,23,23,219,9.5
Santander,Oiba,Naranja,2015,21,19,266,14
Santander,San miguel,Naranja,2015,20,20,180,9
Santander,Puente nacional,Naranja,2015,17,17,170,10
Santander,Villanueva,Naranja,2015,13,10,150,15
Santander,Bucaramanga,Naranja,2015,12,7,78,11.17
Santander,Ocamonte,Naranja,2015,11,8,56,7
Santander,Capitanejo,Naranja,2015,9,3,54,18
Santander,Guavata,Naranja,2015,6,5,55,11
Santander,Confines,Naranja,2015,4,3,45,15
Sucre,Galeras,Naranja,2015,77,67,275,4.1
Sucre,Ovejas,Naranja,2015,66,51,306,6
Sucre,San pedro,Naranja,2015,19,16,88,5.5
Sucre,San onofre,Naranja,2015,17,13,65,5
Sucre,Covenas,Naranja,2015,6,6,18,3
Sucre,Corozal,Naranja,2015,5,4,16,4
Sucre,Morroa,Naranja,2015,5,5,11,2.2
Sucre,La union,Naranja,2015,4,4,24,6
Sucre,Chalan,Naranja,2015,3,3,3,1
Tolima,Mariquita,Naranja,2015,257,117,936,8
Tolima,Dolores,Naranja,2015,210,210,1155,5.5
Tolima,Chaparral,Naranja,2015,207,200,3400,17
Tolima,Ibague,Naranja,2015,193,190,1520,8
Tolima,Honda,Naranja,2015,60,60,540,9
Tolima,Venadillo,Naranja,2015,25,25,100,4
Tolima,Alpujarra,Naranja,2015,23,20,160,8
Tolima,San antonio,Naranja,2015,20,15,60,4
Tolima,Falan,Naranja,2015,16,16,128,8
Tolima,Coello,Naranja,2015,15,10,70,7
Tolima,Carmen de apicala,Naranja,2015,6,4,60,15
Vichada,Cumaribo,Naranja,2015,96,80,800,10
Antioquia,Copacabana,Naranja,2016,44,44,352,8
Antioquia,Titiribi,Naranja,2016,24,23,230,10
Antioquia,Heliconia,Naranja,2016,5,4,60,15
Atlantico,Luruaco,Naranja,2016,253,80,1360,17
Atlantico,Repelon,Naranja,2016,41,31,186,6
Atlantico,Campo de la cruz,Naranja,2016,20,15,113,7.5
Atlantico,Manati,Naranja,2016,18,18,180,10
Atlantico,Polonuevo,Naranja,2016,7,7,91,13
Atlantico,Sabanagrande,Naranja,2016,3,3,45,15
Bolivar,San juan nepomuceno,Naranja,2016,200,200,1200,6
Bolivar,Talaigua nuevo,Naranja,2016,55,55,550,10
Bolivar,Margarita,Naranja,2016,53,25,375,15
Bolivar,San fernando,Naranja,2016,35,10,150,15
Bolivar,Turbaco,Naranja,2016,20,20,260,13
Bolivar,El guamo,Naranja,2016,13,13,169,13
Boyaca,Pauna,Naranja,2016,395,290,2900,10
Boyaca,Tunungua,Naranja,2016,102,97,1164,12
Boyaca,Muzo,Naranja,2016,90,70,350,5
Boyaca,Moniquira,Naranja,2016,80,60,900,15
Boyaca,Santana,Naranja,2016,52,28,321,11.46
Boyaca,Briceno,Naranja,2016,51,43,360,8.37
Boyaca,Labranzagrande,Naranja,2016,31,31,122,4
Boyaca,Otanche,Naranja,2016,14,4,20,5
Boyaca,Soata,Naranja,2016,8,4,58,14.5
Boyaca,Chiscas,Naranja,2016,6,5,5,1
Boyaca,Paez,Naranja,2016,5,5,50,10
Boyaca,San luis de gaceno,Naranja,2016,3,2,22,11
Boyaca,Sativanorte,Naranja,2016,2,2,20,10
Caldas,Viterbo,Naranja,2016,205,196,4948,25.24
Caldas,Supia,Naranja,2016,183,175,5250,30
Caqueta,Montanita,Naranja,2016,26,20,140,7
Casanare,Tamara,Naranja,2016,7,4,36,9
Casanare,Sacama,Naranja,2016,4,4,20,5
Casanare,Tauramena,Naranja,2016,1,1,10,10
Cauca,Santander de quilichao,Naranja,2016,250,240,1920,8
Cauca,Mercaderes,Naranja,2016,60,56,207,3.7
Cauca,Almaguer,Naranja,2016,46,30,60,2
Cauca,Puerto tejada,Naranja,2016,39,39,780,20
Cauca,Suarez,Naranja,2016,35,30,390,13
Cauca,Buenos aires,Naranja,2016,32,11,17,1.5
Cauca,Miranda,Naranja,2016,29,29,543,19
Cauca,Villa rica,Naranja,2016,21,15,94,6.27
Cauca,Guachene,Naranja,2016,8,6,30,5
Cauca,Bolivar,Naranja,2016,5,4,4,1
Cauca,Lopez de micay,Naranja,2016,5,1,6,6
Cauca,Padilla,Naranja,2016,5,4,32,8
Cauca,Florencia,Naranja,2016,4,2,5,2.5
Cesar,Chimichagua,Naranja,2016,1200,960,8640,9
Cesar,Pueblo bello,Naranja,2016,440,270,2970,11
Cesar,Astrea,Naranja,2016,370,280,2520,9
Cesar,Valledupar,Naranja,2016,120,66,460,6.97
Cesar,Chiriguana,Naranja,2016,95,95,760,8
Cesar,El copey,Naranja,2016,70,10,60,6
Cesar,San diego,Naranja,2016,40,40,240,6
Cesar,Agustin codazzi,Naranja,2016,18,16,213,13.33
Cesar,Manaure,Naranja,2016,12,10,100,10
Cesar,Bosconia,Naranja,2016,2,2,16,8
Cordoba,Monteria,Naranja,2016,250,120,1656,13.8
Cordoba,San carlos,Naranja,2016,150,100,1500,15
Cordoba,Cienaga de oro,Naranja,2016,13,12,60,5
Cordoba,San jose de ure,Naranja,2016,4,4,16,4
Cordoba,Momil,Naranja,2016,3,3,24,8
Cordoba,San antero,Naranja,2016,2,2,6,3
Cundinamarca,Cachipay,Naranja,2016,812,811,5677,7
Cundinamarca,Pacho,Naranja,2016,687,633,6330,10
Cundinamarca,La mesa,Naranja,2016,509,493,4930,10
Cundinamarca,El penon,Naranja,2016,501,453,2055,4.54
Cundinamarca,Apulo,Naranja,2016,455,420,2940,7
Cundinamarca,Tocaima,Naranja,2016,390,290,435,1.5
Cundinamarca,Sasaima,Naranja,2016,260,260,1300,5
Cundinamarca,Paime,Naranja,2016,244,231,1155,5
Cundinamarca,La vega,Naranja,2016,220,220,396,1.8
Cundinamarca,San francisco,Naranja,2016,129,125,750,6
Cundinamarca,Supata,Naranja,2016,107,102,408,4
Cundinamarca,Anapoima,Naranja,2016,96,81,1610,20
Cundinamarca,Nocaima,Naranja,2016,93,93,372,4
Cundinamarca,San cayetano,Naranja,2016,87,76,532,7
Cundinamarca,El colegio,Naranja,2016,82,78,585,7.5
Cundinamarca,Anolaima,Naranja,2016,59,59,295,5
Cundinamarca,Tibacuy,Naranja,2016,40,32,140,4.43
Cundinamarca,Guaduas,Naranja,2016,29,28,140,5
Cundinamarca,San antonio del tequendama,Naranja,2016,29,29,218,7.5
Cundinamarca,Paratebueno,Naranja,2016,24,24,120,5
Cundinamarca,San juan de rioseco,Naranja,2016,24,24,168,7
Cundinamarca,Jerusalen,Naranja,2016,21,18,37,2.09
Cundinamarca,Villagomez,Naranja,2016,17,17,272,16
Cundinamarca,Quebradanegra,Naranja,2016,16,15,90,6
Cundinamarca,Vergara,Naranja,2016,7,7,63,9
Cundinamarca,Puli,Naranja,2016,4,4,28,7
La guajira,Dibulla,Naranja,2016,95,95,475,5
La guajira,Urumita,Naranja,2016,36,34,170,5
La guajira,Fonseca,Naranja,2016,35,32,160,5
La guajira,San juan del cesar,Naranja,2016,26,26,104,4
La guajira,Villanueva,Naranja,2016,17,17,68,4
La guajira,Riohacha,Naranja,2016,15,15,60,4
La guajira,La jagua del pilar,Naranja,2016,12,12,72,6
La guajira,Barrancas,Naranja,2016,11,11,55,5
La guajira,El molino,Naranja,2016,5,5,25,5
Magdalena,Santa ana,Naranja,2016,340,300,5100,17
Magdalena,Aracataca,Naranja,2016,76,66,990,15
Magdalena,Algarrobo,Naranja,2016,42,35,525,15
Norte de santander,Toledo,Naranja,2016,170,170,1700,10
Norte de santander,Durania,Naranja,2016,122,122,609,5
