Id,Name,Value,Date
Embalse,SAN LORENZO,0.58174,2014-07-06
Embalse,TRONERAS,0.62803,2014-07-06
Embalse,URRA1,0.5747,2014-07-06
Embalse,AGREGADO BOGOTA,0.552,2014-07-07
Embalse,ALTOANCHICAYA,0.58231,2014-07-07
Embalse,AMANI,0.54908,2014-07-07
Embalse,BETANIA,0.84728,2014-07-07
Embalse,CALIMA1,0.75331,2014-07-07
Embalse,CHUZA,0.76745,2014-07-07
Embalse,ESMERALDA,0.59992,2014-07-07
Embalse,GUAVIO,0.96649,2014-07-07
Embalse,MIRAFLORES,0.67091,2014-07-07
Embalse,MUNA,0.92917,2014-07-07
Embalse,PENOL,0.70542,2014-07-07
Embalse,PLAYAS,0.55876,2014-07-07
Embalse,PORCE II,0.35759,2014-07-07
Embalse,PORCE III,0.34902,2014-07-07
Embalse,PRADO,0.88378,2014-07-07
Embalse,PUNCHINA,0.2165,2014-07-07
Embalse,RIOGRANDE2,0.74391,2014-07-07
Embalse,SALVAJINA,0.94487,2014-07-07
Embalse,SAN LORENZO,0.6096,2014-07-07
Embalse,TRONERAS,0.72091,2014-07-07
Embalse,URRA1,0.58131,2014-07-07
Embalse,AGREGADO BOGOTA,0.55461,2014-07-08
Embalse,ALTOANCHICAYA,0.5159,2014-07-08
Embalse,AMANI,0.54439,2014-07-08
Embalse,BETANIA,0.93484,2014-07-08
Embalse,CALIMA1,0.75465,2014-07-08
Embalse,CHUZA,0.78391,2014-07-08
Embalse,ESMERALDA,0.60646,2014-07-08
Embalse,GUAVIO,0.97957,2014-07-08
Embalse,MIRAFLORES,0.67272,2014-07-08
Embalse,MUNA,0.96171,2014-07-08
Embalse,PENOL,0.70426,2014-07-08
Embalse,PLAYAS,0.59304,2014-07-08
Embalse,PORCE II,0.41089,2014-07-08
Embalse,PORCE III,0.38293,2014-07-08
Embalse,PRADO,0.88378,2014-07-08
Embalse,PUNCHINA,0.19047,2014-07-08
Embalse,RIOGRANDE2,0.74701,2014-07-08
Embalse,SALVAJINA,0.95501,2014-07-08
Embalse,SAN LORENZO,0.60376,2014-07-08
Embalse,TRONERAS,0.74323,2014-07-08
Embalse,URRA1,0.69424,2014-07-08
Embalse,AGREGADO BOGOTA,0.55712,2014-07-09
Embalse,ALTOANCHICAYA,0.49214,2014-07-09
Embalse,AMANI,0.54375,2014-07-09
Embalse,BETANIA,0.94799,2014-07-09
Embalse,CALIMA1,0.75556,2014-07-09
Embalse,CHUZA,0.79269,2014-07-09
Embalse,ESMERALDA,0.61793,2014-07-09
Embalse,GUAVIO,0.98129,2014-07-09
Embalse,MIRAFLORES,0.67398,2014-07-09
Embalse,MUNA,0.98899,2014-07-09
Embalse,PENOL,0.70542,2014-07-09
Embalse,PLAYAS,0.58892,2014-07-09
Embalse,PORCE II,0.46685,2014-07-09
Embalse,PORCE III,0.35336,2014-07-09
Embalse,PRADO,0.88288,2014-07-09
Embalse,PUNCHINA,0.20474,2014-07-09
Embalse,RIOGRANDE2,0.74854,2014-07-09
Embalse,SALVAJINA,0.96368,2014-07-09
Embalse,SAN LORENZO,0.59126,2014-07-09
Embalse,TRONERAS,0.65391,2014-07-09
Embalse,URRA1,0.61974,2014-07-09
Embalse,AGREGADO BOGOTA,0.55954,2014-07-10
Embalse,ALTOANCHICAYA,0.49878,2014-07-10
Embalse,AMANI,0.54354,2014-07-10
Embalse,BETANIA,0.91613,2014-07-10
Embalse,CALIMA1,0.75645,2014-07-10
Embalse,CHUZA,0.79507,2014-07-10
Embalse,ESMERALDA,0.62904,2014-07-10
Embalse,GUAVIO,0.97542,2014-07-10
Embalse,MIRAFLORES,0.67465,2014-07-10
Embalse,MUNA,0.98899,2014-07-10
Embalse,PENOL,0.70666,2014-07-10
Embalse,PLAYAS,0.59509,2014-07-10
Embalse,PORCE II,0.40053,2014-07-10
Embalse,PORCE III,0.44909,2014-07-10
Embalse,PRADO,0.88378,2014-07-10
Embalse,PUNCHINA,0.26068,2014-07-10
Embalse,RIOGRANDE2,0.73776,2014-07-10
Embalse,SALVAJINA,0.9604,2014-07-10
Embalse,SAN LORENZO,0.5756,2014-07-10
Embalse,TRONERAS,0.56108,2014-07-10
Embalse,URRA1,0.62415,2014-07-10
Embalse,AGREGADO BOGOTA,0.5621,2014-07-11
Embalse,ALTOANCHICAYA,0.47711,2014-07-11
Embalse,AMANI,0.54205,2014-07-11
Embalse,BETANIA,0.93566,2014-07-11
Embalse,CALIMA1,0.75736,2014-07-11
Embalse,CHUZA,0.80366,2014-07-11
Embalse,ESMERALDA,0.64542,2014-07-11
Embalse,GUAVIO,0.98008,2014-07-11
Embalse,MIRAFLORES,0.67526,2014-07-11
Embalse,MUNA,0.91832,2014-07-11
Embalse,PENOL,0.70781,2014-07-11
Embalse,PLAYAS,0.60443,2014-07-11
Embalse,PORCE II,0.35257,2014-07-11
Embalse,PORCE III,0.44504,2014-07-11
Embalse,PRADO,0.87845,2014-07-11
Embalse,PUNCHINA,0.19611,2014-07-11
Embalse,RIOGRANDE2,0.74391,2014-07-11
Embalse,SALVAJINA,0.96219,2014-07-11
Embalse,SAN LORENZO,0.56155,2014-07-11
Embalse,TRONERAS,0.45782,2014-07-11
Embalse,URRA1,0.64265,2014-07-11
Embalse,AGREGADO BOGOTA,0.56442,2014-07-12
Embalse,ALTOANCHICAYA,0.53478,2014-07-12
Embalse,AMANI,0.54141,2014-07-12
Embalse,BETANIA,0.96125,2014-07-12
Embalse,CALIMA1,0.75827,2014-07-12
Embalse,CHUZA,0.81109,2014-07-12
Embalse,ESMERALDA,0.66786,2014-07-12
Embalse,GUAVIO,0.97766,2014-07-12
Embalse,MIRAFLORES,0.67594,2014-07-12
Embalse,MUNA,0.95086,2014-07-12
Embalse,PENOL,0.70897,2014-07-12
Embalse,PLAYAS,0.62983,2014-07-12
Embalse,PORCE II,0.38292,2014-07-12
Embalse,PORCE III,0.3402,2014-07-12
Embalse,PRADO,0.87576,2014-07-12
Embalse,PUNCHINA,0.20635,2014-07-12
Embalse,RIOGRANDE2,0.74701,2014-07-12
Embalse,SALVAJINA,0.97176,2014-07-12
Embalse,SAN LORENZO,0.54173,2014-07-12
Embalse,TRONERAS,0.382,2014-07-12
Embalse,URRA1,0.64922,2014-07-12
Embalse,AGREGADO BOGOTA,0.568,2014-07-13
Embalse,ALTOANCHICAYA,0.57567,2014-07-13
Embalse,AMANI,0.54056,2014-07-13
Embalse,BETANIA,0.9546,2014-07-13
Embalse,CALIMA1,0.75961,2014-07-13
Embalse,CHUZA,0.83408,2014-07-13
Embalse,ESMERALDA,0.69539,2014-07-13
Embalse,GUAVIO,0.98095,2014-07-13
Embalse,MIRAFLORES,0.6777,2014-07-13
Embalse,MUNA,0.99449,2014-07-13
Embalse,PENOL,0.71046,2014-07-13
Embalse,PLAYAS,0.52965,2014-07-13
Embalse,PORCE II,0.44392,2014-07-13
Embalse,PORCE III,0.36605,2014-07-13
Embalse,PRADO,0.87489,2014-07-13
Embalse,PUNCHINA,0.3109,2014-07-13
Embalse,RIOGRANDE2,0.74162,2014-07-13
Embalse,SALVAJINA,0.97386,2014-07-13
Embalse,SAN LORENZO,0.54727,2014-07-13
Embalse,TRONERAS,0.33771,2014-07-13
Embalse,URRA1,0.65202,2014-07-13
Embalse,AGREGADO BOGOTA,0.57354,2014-07-14
Embalse,ALTOANCHICAYA,0.33799,2014-07-14
Embalse,AMANI,0.5395,2014-07-14
Embalse,BETANIA,0.9721,2014-07-14
Embalse,CALIMA1,0.76052,2014-07-14
Embalse,CHUZA,0.84508,2014-07-14
Embalse,ESMERALDA,0.73723,2014-07-14
Embalse,GUAVIO,0.97836,2014-07-14
Embalse,MIRAFLORES,0.67898,2014-07-14
Embalse,MUNA,0.99449,2014-07-14
Embalse,PENOL,0.71006,2014-07-14
Embalse,PLAYAS,0.53923,2014-07-14
Embalse,PORCE II,0.37419,2014-07-14
Embalse,PORCE III,0.4681,2014-07-14
Embalse,PRADO,0.86953,2014-07-14
Embalse,PUNCHINA,0.28933,2014-07-14
Embalse,RIOGRANDE2,0.74701,2014-07-14
Embalse,SALVAJINA,0.97866,2014-07-14
Embalse,SAN LORENZO,0.52905,2014-07-14
Embalse,TRONERAS,0.35968,2014-07-14
Embalse,URRA1,0.65943,2014-07-14
Embalse,AGREGADO BOGOTA,0.57971,2014-07-15
Embalse,ALTOANCHICAYA,0.20902,2014-07-15
Embalse,AMANI,0.53844,2014-07-15
Embalse,BETANIA,0.98557,2014-07-15
Embalse,CALIMA1,0.75827,2014-07-15
Embalse,CHUZA,0.84827,2014-07-15
Embalse,ESMERALDA,0.7669,2014-07-15
Embalse,GUAVIO,0.97628,2014-07-15
Embalse,MIRAFLORES,0.68091,2014-07-15
Embalse,MUNA,0.98899,2014-07-15
Embalse,PENOL,0.71096,2014-07-15
Embalse,PLAYAS,0.50247,2014-07-15
Embalse,PORCE II,0.35902,2014-07-15
Embalse,PORCE III,0.54833,2014-07-15
Embalse,PRADO,0.86953,2014-07-15
Embalse,PUNCHINA,0.27247,2014-07-15
Embalse,RIOGRANDE2,0.73316,2014-07-15
Embalse,SALVAJINA,0.96878,2014-07-15
Embalse,SAN LORENZO,0.52857,2014-07-15
Embalse,TRONERAS,0.31229,2014-07-15
Embalse,URRA1,0.66138,2014-07-15
Embalse,AGREGADO BOGOTA,0.58334,2014-07-16
Embalse,ALTOANCHICAYA,0.12129,2014-07-16
Embalse,AMANI,0.53675,2014-07-16
Embalse,BETANIA,0.98895,2014-07-16
Embalse,CALIMA1,0.75601,2014-07-16
Embalse,CHUZA,0.84876,2014-07-16
Embalse,ESMERALDA,0.78142,2014-07-16
Embalse,GUAVIO,0.97524,2014-07-16
Embalse,MIRAFLORES,0.68214,2014-07-16
Embalse,MUNA,0.9991,2014-07-16
Embalse,PENOL,0.71211,2014-07-16
Embalse,PLAYAS,0.456,2014-07-16
Embalse,PORCE II,0.31234,2014-07-16
Embalse,PORCE III,0.66294,2014-07-16
Embalse,PRADO,0.86686,2014-07-16
Embalse,PUNCHINA,0.26995,2014-07-16
Embalse,RIOGRANDE2,0.72856,2014-07-16
Embalse,SALVAJINA,0.95919,2014-07-16
Embalse,SAN LORENZO,0.52857,2014-07-16
Embalse,TRONERAS,0.2159,2014-07-16
Embalse,URRA1,0.65958,2014-07-16
Embalse,AGREGADO BOGOTA,0.58643,2014-07-17
Embalse,ALTOANCHICAYA,0.04789,2014-07-17
Embalse,AMANI,0.53126,2014-07-17
Embalse,BETANIA,0.96042,2014-07-17
Embalse,CALIMA1,0.75556,2014-07-17
Embalse,CHUZA,0.85072,2014-07-17
Embalse,ESMERALDA,0.79683,2014-07-17
Embalse,GUAVIO,0.98268,2014-07-17
Embalse,MIRAFLORES,0.68399,2014-07-17
Embalse,MUNA,0.97264,2014-07-17
Embalse,PENOL,0.70897,2014-07-17
Embalse,PLAYAS,0.47176,2014-07-17
Embalse,PORCE II,0.35329,2014-07-17
Embalse,PORCE III,0.69352,2014-07-17
Embalse,PRADO,0.86332,2014-07-17
Embalse,PUNCHINA,0.21847,2014-07-17
Embalse,RIOGRANDE2,0.73239,2014-07-17
Embalse,SALVAJINA,0.93861,2014-07-17
Embalse,SAN LORENZO,0.53262,2014-07-17
Embalse,TRONERAS,0.2006,2014-07-17
Embalse,URRA1,0.6559,2014-07-17
Embalse,AGREGADO BOGOTA,0.59014,2014-07-18
Embalse,AMANI,0.52873,2014-07-18
Embalse,BETANIA,0.96625,2014-07-18
Embalse,CALIMA1,0.75331,2014-07-18
Embalse,CHUZA,0.86058,2014-07-18
Embalse,ESMERALDA,0.82474,2014-07-18
Embalse,GUAVIO,0.98389,2014-07-18
Embalse,MIRAFLORES,0.6853,2014-07-18
Embalse,MUNA,1.00049,2014-07-18
Embalse,PENOL,0.70467,2014-07-18
Embalse,PLAYAS,0.51734,2014-07-18
Embalse,PORCE II,0.39169,2014-07-18
Embalse,PORCE III,0.7183,2014-07-18
Embalse,PRADO,0.8642,2014-07-18
Embalse,PUNCHINA,0.21485,2014-07-18
Embalse,RIOGRANDE2,0.737,2014-07-18
Embalse,SALVAJINA,0.92494,2014-07-18
Embalse,SAN LORENZO,0.53042,2014-07-18
Embalse,TRONERAS,0.18495,2014-07-18
Embalse,URRA1,0.65431,2014-07-18
Embalse,AGREGADO BOGOTA,0.59309,2014-07-19
Embalse,AMANI,0.52915,2014-07-19
Embalse,BETANIA,0.96876,2014-07-19
Embalse,CALIMA1,0.75105,2014-07-19
Embalse,CHUZA,0.86355,2014-07-19
Embalse,ESMERALDA,0.83341,2014-07-19
Embalse,GUAVIO,0.9832,2014-07-19
Embalse,MIRAFLORES,0.68649,2014-07-19
Embalse,MUNA,0.96171,2014-07-19
Embalse,PENOL,0.70542,2014-07-19
Embalse,PLAYAS,0.42543,2014-07-19
Embalse,PORCE II,0.42582,2014-07-19
Embalse,PORCE III,0.75469,2014-07-19
Embalse,PRADO,0.86155,2014-07-19
Embalse,PUNCHINA,0.25153,2014-07-19
Embalse,RIOGRANDE2,0.72935,2014-07-19
Embalse,SALVAJINA,0.92583,2014-07-19
Embalse,SAN LORENZO,0.5381,2014-07-19
Embalse,TRONERAS,0.11615,2014-07-19
Embalse,URRA1,0.64816,2014-07-19
Embalse,AGREGADO BOGOTA,0.59511,2014-07-20
Embalse,AMANI,0.52726,2014-07-20
Embalse,BETANIA,0.95378,2014-07-20
Embalse,CALIMA1,0.75151,2014-07-20
Embalse,CHUZA,0.869,2014-07-20
Embalse,ESMERALDA,0.84571,2014-07-20
Embalse,GUAVIO,0.98755,2014-07-20
Embalse,MIRAFLORES,0.6884,2014-07-20
Embalse,MUNA,0.98357,2014-07-20
Embalse,PENOL,0.70576,2014-07-20
Embalse,PLAYAS,0.46735,2014-07-20
Embalse,PORCE II,0.47843,2014-07-20
Embalse,PORCE III,0.75736,2014-07-20
Embalse,PRADO,0.86155,2014-07-20
Embalse,PUNCHINA,0.1237,2014-07-20
Embalse,RIOGRANDE2,0.73547,2014-07-20
Embalse,SALVAJINA,0.92554,2014-07-20
Embalse,SAN LORENZO,0.54268,2014-07-20
Embalse,TRONERAS,0.18962,2014-07-20
Embalse,URRA1,0.64389,2014-07-20
Embalse,AGREGADO BOGOTA,0.59706,2014-07-21
Embalse,AMANI,0.526,2014-07-21
Embalse,BETANIA,0.93075,2014-07-21
Embalse,CALIMA1,0.75376,2014-07-21
Embalse,CHUZA,0.87198,2014-07-21
Embalse,ESMERALDA,0.84862,2014-07-21
Embalse,GUAVIO,0.98825,2014-07-21
Embalse,MIRAFLORES,0.68966,2014-07-21
Embalse,MUNA,0.95629,2014-07-21
Embalse,PENOL,0.70467,2014-07-21
Embalse,PLAYAS,0.52678,2014-07-21
Embalse,PORCE II,0.51927,2014-07-21
Embalse,PORCE III,0.74375,2014-07-21
Embalse,PRADO,0.86066,2014-07-21
Embalse,PUNCHINA,0.10564,2014-07-21
Embalse,RIOGRANDE2,0.73239,2014-07-21
Embalse,SALVAJINA,0.92435,2014-07-21
Embalse,SAN LORENZO,0.52316,2014-07-21
Embalse,TRONERAS,0.18962,2014-07-21
Embalse,URRA1,0.6348,2014-07-21
Embalse,AGREGADO BOGOTA,0.5993,2014-07-22
Embalse,AMANI,0.52516,2014-07-22
Embalse,BETANIA,0.89445,2014-07-22
Embalse,CALIMA1,0.75285,2014-07-22
Embalse,CHUZA,0.88419,2014-07-22
Embalse,ESMERALDA,0.8533,2014-07-22
Embalse,GUAVIO,0.99034,2014-07-22
Embalse,MIRAFLORES,0.69093,2014-07-22
Embalse,MUNA,0.93459,2014-07-22
Embalse,PENOL,0.7032,2014-07-22
Embalse,PLAYAS,0.58179,2014-07-22
Embalse,PORCE II,0.57755,2014-07-22
Embalse,PORCE III,0.65343,2014-07-22
Embalse,PRADO,0.86066,2014-07-22
Embalse,PUNCHINA,0.06989,2014-07-22
Embalse,RIOGRANDE2,0.72248,2014-07-22
Embalse,SALVAJINA,0.92257,2014-07-22
Embalse,SAN LORENZO,0.50887,2014-07-22
Embalse,TRONERAS,0.1675,2014-07-22
Embalse,URRA1,0.62872,2014-07-22
Embalse,AGREGADO BOGOTA,0.60193,2014-07-23
Embalse,AMANI,0.51243,2014-07-23
Embalse,BETANIA,0.87228,2014-07-23
Embalse,CALIMA1,0.75285,2014-07-23
Embalse,CHUZA,0.89899,2014-07-23
Embalse,ESMERALDA,0.86088,2014-07-23
Embalse,GUAVIO,0.99192,2014-07-23
Embalse,MIRAFLORES,0.69403,2014-07-23
Embalse,MUNA,0.99449,2014-07-23
Embalse,PENOL,0.70043,2014-07-23
Embalse,PLAYAS,0.64828,2014-07-23
Embalse,PORCE II,0.49402,2014-07-23
Embalse,PORCE III,0.65594,2014-07-23
Embalse,PRADO,0.85799,2014-07-23
Embalse,PUNCHINA,0.18215,2014-07-23
Embalse,RIOGRANDE2,0.72095,2014-07-23
Embalse,SALVAJINA,0.91309,2014-07-23
Embalse,SAN LORENZO,0.49303,2014-07-23
Embalse,TRONERAS,0.17081,2014-07-23
Embalse,URRA1,0.62484,2014-07-23
Embalse,AGREGADO BOGOTA,0.60397,2014-07-24
Embalse,ALTOANCHICAYA,0.05033,2014-07-24
Embalse,AMANI,0.5116,2014-07-24
Embalse,BETANIA,0.83183,2014-07-24
Embalse,CALIMA1,0.75376,2014-07-24
Embalse,CHUZA,0.91065,2014-07-24
Embalse,ESMERALDA,0.87065,2014-07-24
Embalse,GUAVIO,0.99245,2014-07-24
Embalse,MIRAFLORES,0.69533,2014-07-24
Embalse,MUNA,0.9991,2014-07-24
Embalse,PENOL,0.69897,2014-07-24
Embalse,PLAYAS,0.55186,2014-07-24
Embalse,PORCE II,0.38949,2014-07-24
Embalse,PORCE III,0.66997,2014-07-24
Embalse,PRADO,0.85355,2014-07-24
Embalse,PUNCHINA,0.24285,2014-07-24
Embalse,RIOGRANDE2,0.71714,2014-07-24
Embalse,SALVAJINA,0.90658,2014-07-24
Embalse,SAN LORENZO,0.49786,2014-07-24
Embalse,TRONERAS,0.15632,2014-07-24
Embalse,URRA1,0.62062,2014-07-24
Embalse,AGREGADO BOGOTA,0.60708,2014-07-25
Embalse,ALTOANCHICAYA,0.09332,2014-07-25
Embalse,AMANI,0.51077,2014-07-25
Embalse,BETANIA,0.77625,2014-07-25
Embalse,CALIMA1,0.75419,2014-07-25
Embalse,CHUZA,0.918,2014-07-25
Embalse,ESMERALDA,0.8789,2014-07-25
Embalse,GUAVIO,0.99455,2014-07-25
Embalse,MIRAFLORES,0.69651,2014-07-25
Embalse,MUNA,1.00049,2014-07-25
Embalse,PENOL,0.69641,2014-07-25
Embalse,PLAYAS,0.47888,2014-07-25
Embalse,PORCE II,0.27996,2014-07-25
Embalse,PORCE III,0.68184,2014-07-25
Embalse,PRADO,0.85268,2014-07-25
Embalse,PUNCHINA,0.27211,2014-07-25
Embalse,RIOGRANDE2,0.71486,2014-07-25
Embalse,SALVAJINA,0.90008,2014-07-25
Embalse,SAN LORENZO,0.49958,2014-07-25
Embalse,TRONERAS,0.15632,2014-07-25
Embalse,URRA1,0.61542,2014-07-25
Embalse,AGREGADO BOGOTA,0.60939,2014-07-26
Embalse,ALTOANCHICAYA,0.13946,2014-07-26
Embalse,AMANI,0.50849,2014-07-26
Embalse,BETANIA,0.73691,2014-07-26
Embalse,CALIMA1,0.7551,2014-07-26
Embalse,CHUZA,0.92309,2014-07-26
Embalse,ESMERALDA,0.87668,2014-07-26
Embalse,GUAVIO,0.9993,2014-07-26
Embalse,MIRAFLORES,0.69909,2014-07-26
Embalse,MUNA,0.99449,2014-07-26
Embalse,PENOL,0.6995,2014-07-26
Embalse,PLAYAS,0.43716,2014-07-26
Embalse,PORCE II,0.3047,2014-07-26
Embalse,PORCE III,0.61736,2014-07-26
Embalse,PRADO,0.84647,2014-07-26
Embalse,PUNCHINA,0.20152,2014-07-26
Embalse,RIOGRANDE2,0.71486,2014-07-26
Embalse,SALVAJINA,0.89654,2014-07-26
Embalse,SAN LORENZO,0.50756,2014-07-26
Embalse,TRONERAS,0.15321,2014-07-26
Embalse,URRA1,0.60925,2014-07-26
Embalse,AGREGADO BOGOTA,0.61017,2014-07-27
Embalse,ALTOANCHICAYA,0.187,2014-07-27
Embalse,AMANI,0.50642,2014-07-27
Embalse,BETANIA,0.75529,2014-07-27
Embalse,CALIMA1,0.75419,2014-07-27
Embalse,CHUZA,0.92999,2014-07-27
Embalse,ESMERALDA,0.87465,2014-07-27
Embalse,GUAVIO,0.99983,2014-07-27
Embalse,MIRAFLORES,0.70225,2014-07-27
Embalse,MUNA,0.9991,2014-07-27
Embalse,PENOL,0.70165,2014-07-27
Embalse,PLAYAS,0.48246,2014-07-27
Embalse,PORCE II,0.35687,2014-07-27
Embalse,PORCE III,0.57448,2014-07-27
Embalse,PRADO,0.8456,2014-07-27
Embalse,PUNCHINA,0.08643,2014-07-27
Embalse,RIOGRANDE2,0.72018,2014-07-27
Embalse,SALVAJINA,0.89449,2014-07-27
Embalse,SAN LORENZO,0.52048,2014-07-27
Embalse,TRONERAS,0.20256,2014-07-27
Embalse,URRA1,0.60387,2014-07-27
Embalse,AGREGADO BOGOTA,0.61063,2014-07-28
Embalse,ALTOANCHICAYA,0.23034,2014-07-28
Embalse,AMANI,0.49469,2014-07-28
Embalse,BETANIA,0.76608,2014-07-28
Embalse,CALIMA1,0.74837,2014-07-28
Embalse,CHUZA,0.93486,2014-07-28
Embalse,ESMERALDA,0.87165,2014-07-28
Embalse,GUAVIO,1.0,2014-07-28
Embalse,MIRAFLORES,0.70355,2014-07-28
Embalse,MUNA,0.95629,2014-07-28
Embalse,PENOL,0.70255,2014-07-28
Embalse,PLAYAS,0.61386,2014-07-28
Embalse,PORCE II,0.28679,2014-07-28
Embalse,PORCE III,0.56265,2014-07-28
Embalse,PRADO,0.83411,2014-07-28
Embalse,PUNCHINA,0.11334,2014-07-28
Embalse,RIOGRANDE2,0.71409,2014-07-28
Embalse,SALVAJINA,0.88741,2014-07-28
Embalse,SAN LORENZO,0.49565,2014-07-28
Embalse,TRONERAS,0.14027,2014-07-28
Embalse,URRA1,0.59788,2014-07-28
Embalse,AGREGADO BOGOTA,0.61124,2014-07-29
Embalse,ALTOANCHICAYA,0.27158,2014-07-29
Embalse,AMANI,0.48206,2014-07-29
Embalse,BETANIA,0.80144,2014-07-29
Embalse,CALIMA1,0.74298,2014-07-29
Embalse,CHUZA,0.93794,2014-07-29
Embalse,ESMERALDA,0.86726,2014-07-29
Embalse,GUAVIO,1.00053,2014-07-29
Embalse,MIRAFLORES,0.70479,2014-07-29
Embalse,MUNA,0.89671,2014-07-29
Embalse,PENOL,0.70224,2014-07-29
Embalse,PLAYAS,0.64062,2014-07-29
Embalse,PORCE II,0.2088,2014-07-29
Embalse,PORCE III,0.53494,2014-07-29
Embalse,PRADO,0.82707,2014-07-29
Embalse,PUNCHINA,0.25292,2014-07-29
Embalse,RIOGRANDE2,0.71258,2014-07-29
Embalse,SALVAJINA,0.88037,2014-07-29
Embalse,SAN LORENZO,0.46589,2014-07-29
Embalse,TRONERAS,0.11715,2014-07-29
Embalse,URRA1,0.59545,2014-07-29
Embalse,AGREGADO BOGOTA,0.48735,2014-05-31
Embalse,ALTOANCHICAYA,0.1821,2014-05-31
Embalse,AMANI,0.55358,2014-05-31
Embalse,BETANIA,0.72646,2014-05-31
Embalse,CALIMA1,0.72077,2014-05-31
Embalse,CHUZA,0.4549,2014-05-31
Embalse,ESMERALDA,0.19388,2014-05-31
Embalse,GUAVIO,0.35019,2014-05-31
Embalse,MIRAFLORES,0.48799,2014-05-31
Embalse,MUNA,0.67272,2014-05-31
Embalse,PENOL,0.60365,2014-05-31
Embalse,PLAYAS,1.02629,2014-05-31
Embalse,PORCE II,0.53767,2014-05-31
Embalse,PORCE III,0.47467,2014-05-31
Embalse,PRADO,0.9133,2014-05-31
Embalse,PUNCHINA,0.14332,2014-05-31
Embalse,RIOGRANDE2,0.54271,2014-05-31
Embalse,SALVAJINA,0.88565,2014-05-31
Embalse,SAN LORENZO,0.6496,2014-05-31
Embalse,TRONERAS,0.20256,2014-05-31
Embalse,URRA1,0.35115,2014-05-31
Embalse,AGREGADO BOGOTA,0.4868,2014-06-01
Embalse,ALTOANCHICAYA,0.16847,2014-06-01
Embalse,AMANI,0.56758,2014-06-01
Embalse,BETANIA,0.67368,2014-06-01
Embalse,CALIMA1,0.72077,2014-06-01
Embalse,CHUZA,0.45318,2014-06-01
Embalse,ESMERALDA,0.19949,2014-06-01
Embalse,GUAVIO,0.35135,2014-06-01
Embalse,MIRAFLORES,0.4948,2014-06-01
Embalse,MUNA,0.61939,2014-06-01
Embalse,PENOL,0.60776,2014-06-01
Embalse,PLAYAS,0.9342,2014-06-01
Embalse,PORCE II,0.51451,2014-06-01
Embalse,PORCE III,0.52143,2014-06-01
Embalse,PRADO,0.91061,2014-06-01
Embalse,PUNCHINA,0.33435,2014-06-01
Embalse,RIOGRANDE2,0.55248,2014-06-01
Embalse,SALVAJINA,0.89007,2014-06-01
Embalse,SAN LORENZO,0.66425,2014-06-01
Embalse,TRONERAS,0.33771,2014-06-01
Embalse,URRA1,0.35497,2014-06-01
Embalse,AGREGADO BOGOTA,0.48674,2014-06-02
Embalse,ALTOANCHICAYA,0.22824,2014-06-02
Embalse,AMANI,0.57736,2014-06-02
Embalse,BETANIA,0.71337,2014-06-02
Embalse,CALIMA1,0.72386,2014-06-02
Embalse,CHUZA,0.45838,2014-06-02
Embalse,ESMERALDA,0.20222,2014-06-02
Embalse,GUAVIO,0.36446,2014-06-02
Embalse,MIRAFLORES,0.50121,2014-06-02
Embalse,MUNA,0.60049,2014-06-02
Embalse,PENOL,0.61209,2014-06-02
Embalse,PLAYAS,0.82366,2014-06-02
Embalse,PORCE II,0.47766,2014-06-02
Embalse,PORCE III,0.5896,2014-06-02
Embalse,PRADO,0.9124,2014-06-02
Embalse,PUNCHINA,0.15527,2014-06-02
Embalse,RIOGRANDE2,0.55739,2014-06-02
Embalse,SALVAJINA,0.89654,2014-06-02
Embalse,SAN LORENZO,0.67806,2014-06-02
Embalse,TRONERAS,0.50893,2014-06-02
Embalse,URRA1,0.36707,2014-06-02
Embalse,AGREGADO BOGOTA,0.48688,2014-06-03
Embalse,ALTOANCHICAYA,0.19084,2014-06-03
Embalse,AMANI,0.58458,2014-06-03
Embalse,BETANIA,0.77041,2014-06-03
Embalse,CALIMA1,0.71722,2014-06-03
Embalse,CHUZA,0.45666,2014-06-03
Embalse,ESMERALDA,0.20807,2014-06-03
Embalse,GUAVIO,0.36555,2014-06-03
Embalse,MIRAFLORES,0.5044,2014-06-03
Embalse,MUNA,0.60518,2014-06-03
Embalse,PENOL,0.61524,2014-06-03
Embalse,PLAYAS,0.86109,2014-06-03
Embalse,PORCE II,0.39537,2014-06-03
Embalse,PORCE III,0.67505,2014-06-03
Embalse,PRADO,0.90702,2014-06-03
Embalse,PUNCHINA,0.30477,2014-06-03
Embalse,RIOGRANDE2,0.55599,2014-06-03
Embalse,SALVAJINA,0.90245,2014-06-03
Embalse,SAN LORENZO,0.66681,2014-06-03
Embalse,TRONERAS,0.42668,2014-06-03
Embalse,URRA1,0.37033,2014-06-03
Embalse,AGREGADO BOGOTA,0.48637,2014-06-04
Embalse,ALTOANCHICAYA,0.1461,2014-06-04
Embalse,AMANI,0.59536,2014-06-04
Embalse,BETANIA,0.82033,2014-06-04
Embalse,CALIMA1,0.71856,2014-06-04
Embalse,CHUZA,0.45394,2014-06-04
Embalse,ESMERALDA,0.20754,2014-06-04
Embalse,GUAVIO,0.37285,2014-06-04
Embalse,MIRAFLORES,0.51287,2014-06-04
Embalse,MUNA,0.52325,2014-06-04
Embalse,PENOL,0.6125,2014-06-04
Embalse,PLAYAS,1.05164,2014-06-04
