Municipios,año,Aguacate,Bananito,Banano,Borojó,Chontaduro,Citricos,Coco,Granadilla,Guana bana,Guayaba,Lulo,Mango,Maracuyá,Melón a,Melon b,Mora,Papaya,Piña,Pitaya,Tomate Arbol,Vid
Buenaventura,2004,0.0,125.9,369.6,750.0,0.0,"3,433.5",321.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buga,2004,6.1,87.1,0.0,0.0,47.2,0.0,0.0,3.0,30.0,34.1,35.0,17.5,10.0,0.0,0.0,62.7,21.0,56.4,1.0,204.6,1.0
Bugalagrande,2004,28.0,612.2,0.0,0.0,405.6,0.0,0.0,2.3,50.0,8.0,12.0,0.0,9.5,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0
Caicedonia,2004,270.0,86.7,0.0,0.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candelaria,2004,1.5,0.0,0.0,0.0,9.1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Cartago,2004,0.0,23.7,0.0,0.0,69.3,0.0,0.0,0.0,1.5,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dagua,2004,15.3,125.0,0.0,12.5,62.2,23.4,0.0,0.0,0.0,172.0,56.5,0.0,11.5,0.0,0.0,0.0,0.0,419.4,9.0,10.6,0.0
Darièn,2004,204.3,0.0,0.0,,19.0,0.0,0.0,4.0,0.0,22.0,25.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,8.3,0.0,0.0
El Aguila,2004,31.7,3.1,0.0,0.0,10.0,0.0,0.0,11.8,0.0,0.0,10.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,15.9,0.0
El Cairo,2004,0.0,33.5,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,17.1,0.0,0.0,0.0,0.0,5.6,0.0,0.0,3.3,6.9,0.0
El Cerrito,2004,0.0,10.4,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.8
El Dovio,2004,0.0,75.7,0.0,0.0,4.5,0.0,0.0,11.0,0.0,4.0,70.0,0.0,6.0,0.0,0.0,6.5,0.0,0.0,0.0,1.0,0.0
Florida,2004,10.2,137.2,0.0,0.0,94.4,0.0,0.0,0.0,16.0,9.4,27.0,21.3,0.0,0.0,0.0,45.7,7.1,32.6,0.0,10.6,0.0
Ginebra,2004,0.0,114.5,0.0,0.0,23.1,0.0,0.0,6.9,0.0,0.0,21.0,0.0,8.0,0.0,0.0,81.0,0.0,0.0,0.0,28.0,300.0
Guacarì,2004,23.8,291.4,0.0,0.0,61.0,0.0,0.0,0.0,4.0,16.0,47.0,0.0,27.0,0.0,0.0,43.9,5.9,0.0,0.0,3.4,110.9
Jamundì,2004,6.5,10.4,0.0,0.0,296.0,0.0,0.0,0.0,7.0,17.6,14.0,0.0,8.0,0.0,0.0,73.8,0.0,32.0,0.0,2.1,0.0
La Cumbre,2004,2.0,13.5,0.0,0.0,4.5,0.0,0.0,4.3,0.0,19.9,12.3,0.0,0.0,0.0,0.0,0.5,0.0,35.9,17.0,0.0,0.0
La Uniòn,2004,0.0,8.6,0.0,0.0,29.7,0.0,0.0,23.3,13.9,238.3,3.2,10.0,102.7,96.3,67.6,0.0,43.1,0.0,7.8,6.8,307.7
La Victoria,2004,1.0,190.2,0.0,0.0,56.7,9.0,0.0,0.0,0.0,64.6,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Obando,2004,4.1,295.5,0.0,0.0,65.3,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palmira,2004,22.1,75.3,0.0,0.0,63.2,0.0,0.0,0.0,1.0,45.0,6.0,0.0,1.0,0.0,0.0,7.4,0.0,19.0,0.0,20.0,3.0
Pradera,2004,4.1,48.3,0.0,0.0,31.0,0.0,0.0,0.0,34.0,37.6,15.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,12.7,0.0
Restrepo,2004,49.0,38.6,2.0,0.0,11.0,0.0,0.0,5.0,0.0,15.3,30.6,0.0,2.0,0.0,0.0,2.0,1.0,134.7,19.9,4.2,0.0
Riofrìo,2004,27.1,362.9,0.0,0.0,63.5,0.0,0.0,13.5,2.0,33.6,50.0,0.0,0.0,0.0,0.0,16.5,25.5,0.0,3.8,0.0,2.6
Roldanillo,2004,9.7,36.4,0.0,0.0,68.7,0.0,0.0,36.3,0.0,39.4,7.6,3.0,260.3,27.0,25.0,2.6,40.4,0.0,30.0,5.4,48.0
San Pedro,2004,9.2,55.3,0.0,0.0,23.1,0.0,0.0,0.0,1.0,4.7,9.0,4.0,2.0,0.0,0.0,6.4,1.5,0.0,0.0,3.2,0.0
Sevilla,2004,0.0,511.1,0.0,0.0,364.4,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toro,2004,6.1,25.1,0.0,0.0,36.0,0.0,0.0,106.1,142.0,403.0,14.0,0.0,152.0,35.8,46.0,0.0,104.0,0.0,0.0,8.0,185.0
Trujillo,2004,7.2,108.8,0.0,0.0,13.0,0.0,0.0,84.1,0.0,0.0,60.0,0.0,3.0,8.0,9.0,327.2,6.0,4.0,12.0,25.0,0.0
Tuluà,2004,19.0,404.1,0.0,0.0,44.0,0.0,0.0,1.5,17.0,12.0,28.5,2.5,14.0,0.0,0.0,204.4,7.0,0.0,0.0,18.9,10.5
Ulloa,2004,43.4,7.6,0.0,0.0,189.7,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,0.0,0.0
Versalles,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7,0.0,2.0,30.5,0.0,1.0,0.0,0.0,2.7,0.0,0.0,0.0,4.8,0.0
Vijes,2004,6.1,10.4,0.0,0.0,15.0,0.0,0.0,0.0,0.0,22.3,36.8,7.0,0.0,0.0,0.0,0.0,0.0,64.2,0.0,0.0,0.0
Yotoco,2004,81.0,14.2,0.0,0.0,5.5,0.0,0.0,0.0,1.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.4,0.0,0.0
Yumbo,2004,20.5,17.1,0.0,0.0,57.0,0.0,0.0,0.0,16.5,8.2,9.0,15.0,0.8,0.0,0.0,4.0,0.0,4.9,0.0,2.3,2.3
Zarzal,2004,0.0,0.0,0.0,0.0,170.7,0.0,0.0,0.0,8.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
Municipios,año,Aguacate,Bananito,Banano,Borojó,Chontaduro,Citricos,Coco,Granadilla,Guana bana,Guayaba,Lulo,Mango,Maracuyá,Melón a,Melon b,Mora,Papaya,Piña,Pitaya,Tomate Arbol,Vid
Cali,2003,10.3,0.0,0.0,0.0,75.4,0.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0
Alcalà,2003,18.9,0.0,0.0,0.0,332.6,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Andalucia,2003,6.5,47.3,0.0,0.0,207.0,0.0,0.0,0.0,5.5,6.5,0.0,0.0,5.3,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0
Ansermanuevo,2003,1.3,40.2,0.0,0.0,18.1,0.0,0.0,29.2,10.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,2.2,0.0
Argelia,2003,0.0,0.0,0.0,0.0,1.5,0.0,0.0,22.2,0.0,0.0,91.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.7,0.0
Bolivar,2003,4.1,35.0,0.0,0.0,14.9,0.0,0.0,212.6,5.0,348.0,90.0,0.0,50.0,45.0,56.0,25.0,58.0,37.0,24.3,33.0,42.1
Buenaventura,2003,0.0,125.9,369.6,729.0,0.0,"3,133.0",261.5,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buga,2003,6.1,87.1,0.0,0.0,47.2,0.0,0.0,11.3,34.0,34.1,35.0,17.5,10.0,0.0,0.0,59.0,15.0,75.0,3.8,189.0,1.0
Bugalagrande,2003,26.2,648.2,0.0,0.0,410.1,0.0,0.0,4.3,50.0,8.1,23.0,0.0,8.5,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0
Caicedonia,2003,280.0,92.7,0.0,0.0,922.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candelaria,2003,1.5,0.0,0.0,0.0,9.1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cartago,2003,0.0,23.7,0.0,0.0,67.3,0.0,0.0,0.0,1.5,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dagua,2003,15.3,100.0,0.0,12.5,62.2,25.0,0.0,0.0,0.0,170.0,56.5,0.0,11.5,0.0,0.0,0.0,0.0,404.0,9.0,10.0,0.0
Darièn,2003,202.3,0.0,0.0,0.0,22.1,0.0,0.0,6.1,0.0,26.0,20.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,8.3,0.0,0.0
El Aguila,2003,31.7,6.6,0.0,0.0,10.0,0.0,0.0,14.8,0.0,0.0,12.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,17.8,0.0
El Cairo,2003,0.0,36.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,20.4,0.0,0.0,0.0,0.0,11.8,0.8,0.0,1.0,6.9,0.0
El Cerrito,2003,0.0,10.4,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.8
El Dovio,2003,0.0,75.7,0.0,0.0,4.5,0.0,0.0,26.0,0.0,5.0,65.0,0.0,14.0,0.0,0.0,8.0,1.0,1.0,0.0,6.0,0.0
Florida,2003,6.2,137.2,0.0,0.0,87.4,0.0,0.0,0.0,14.0,9.4,27.0,17.3,0.0,0.0,0.0,43.0,5.0,23.0,0.0,10.0,0.0
Ginebra,2003,0.0,114.5,0.0,0.0,20.1,0.0,0.0,6.9,0.0,0.0,21.0,0.0,8.0,0.0,0.0,77.0,0.0,0.0,0.0,28.5,300.0
Guacarì,2003,16.8,257.4,0.0,0.0,35.2,0.0,0.0,0.0,15.5,27.0,38.0,0.0,23.0,0.0,0.0,62.0,7.0,8.5,0.0,6.0,117.9
Jamundì,2003,7.2,10.4,0.0,0.0,284.2,0.0,0.0,0.0,5.0,17.6,14.0,0.0,0.0,0.0,0.0,69.5,0.0,23.0,0.0,2.0,0.0
La Cumbre,2003,2.5,23.7,0.0,0.0,4.7,0.0,0.0,0.0,0.0,21.5,12.4,0.0,1.2,0.0,0.0,9.7,0.0,35.9,19.0,0.0,0.0
La Uniòn,2003,0.0,14.9,0.0,0.0,17.1,0.0,0.0,23.3,9.2,216.3,3.9,10.0,367.1,186.3,114.5,0.0,36.1,0.0,7.6,6.4,340.7
La Victoria,2003,1.0,190.2,0.0,0.0,57.2,8.8,0.0,0.0,0.0,54.6,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Obando,2003,4.1,307.5,0.0,0.0,60.3,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palmira,2003,16.3,65.3,0.0,0.0,58.2,0.0,0.0,0.0,1.0,52.8,6.0,0.0,1.0,0.0,0.0,7.0,0.0,19.0,0.0,20.0,6.0
Pradera,2003,4.1,48.3,0.0,0.0,31.1,0.0,0.0,0.0,34.0,37.6,15.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,0.0
Restrepo,2003,49.2,60.6,0.0,0.0,16.3,0.0,0.0,0.0,0.0,15.3,84.0,0.0,0.0,0.0,0.0,0.0,1.0,306.3,19.9,4.0,0.0
Riofrìo,2003,27.1,362.9,0.0,0.0,58.0,0.0,0.0,13.5,2.0,29.6,50.0,0.0,0.0,0.0,0.0,15.5,18.0,0.0,3.0,0.0,2.6
Roldanillo,2003,8.9,49.2,0.0,0.0,68.5,0.0,0.0,64.4,0.0,39.3,7.6,3.0,266.8,40.0,67.0,7.2,41.4,0.0,0.0,11.4,48.5
San Pedro,2003,11.2,65.3,0.0,0.0,20.1,0.0,0.0,0.0,1.0,4.7,11.0,4.0,3.5,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0
Sevilla,2003,0.0,381.1,0.0,0.0,349.4,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toro,2003,6.1,33.1,0.0,0.0,28.4,0.0,0.0,111.1,107.0,425.0,22.0,0.0,152.0,62.0,60.0,0.0,74.0,0.0,0.0,8.0,207.0
Trujillo,2003,7.2,108.8,0.0,0.0,10.0,0.0,0.0,104.1,0.0,0.0,60.0,0.0,0.0,9.0,9.0,308.0,0.0,0.0,10.4,8.0,0.0
Tuluà,2003,20.0,509.1,0.0,0.0,100.0,0.0,0.0,3.5,17.0,12.0,67.0,6.0,22.0,0.0,0.0,200.0,0.0,0.0,0.0,23.0,10.5
Ulloa,2003,25.4,7.6,0.0,0.0,177.2,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.9,16.5,0.0,0.0,0.0
Versalles,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.7,0.0,2.7,53.0,0.0,1.0,0.0,0.0,2.2,,0.0,0.0,4.5,0.0
Vijes,2003,6.1,10.4,0.0,0.0,15.0,0.0,0.0,0.0,0.0,22.3,36.8,7.0,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0
Yotoco,2003,156.3,14.2,0.0,0.0,7.0,0.0,0.0,1.7,1.0,22.4,7.5,0.0,0.0,0.0,0.0,0.0,4.0,3.0,6.4,0.0,0.0
Yumbo,2003,20.5,17.1,0.0,0.0,57.0,0.0,0.0,0.0,14.5,8.2,9.0,13.0,0.8,0.0,0.0,3.8,0.0,10.0,0.0,2.2,2.3
Zarzal,2003,0.0,0.0,0.0,0.0,146.3,0.0,0.0,0.0,6.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
Municipios,año,Aguacate,Bananito,Banano,Borojó,Chontaduro,Citricos,Coco,Granadilla,Guana bana,Guayaba,Lulo,Mango,Maracuyá,Melón a,Melon b,Mora,Papaya,Piña,Pitaya,Tomate Arbol,Vid
Cali,2002,10.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,43.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0
Alcalà,2002,10.0,0.0,0.0,0.0,331.3,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Andalucia,2002,3.9,50.0,0.0,0.0,199.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,5.3,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0
Ansermanuevo,2002,1.0,42.5,0.0,0.0,18.0,0.0,0.0,33.6,6.0,0.0,0.0,5.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,2.2,0.0
Argelia,2002,0.0,0.0,0.0,0.0,1.5,0.0,0.0,25.6,0.0,0.0,101.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.7,0.0
Bolivar,2002,4.0,29.0,0.0,0.0,11.3,0.0,0.0,245.0,5.0,295.0,90.0,0.0,50.0,45.0,56.0,25.0,9.0,22.0,9.0,33.0,40.3
Buenaventura,2002,0.0,96.0,211.5,707.0,0.0,"3,129.0",191.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buga,2002,4.0,86.0,0.0,0.0,42.0,0.0,0.0,13.0,35.0,29.0,35.0,18.0,10.0,0.0,0.0,59.0,15.0,58.0,3.0,189.0,1.0
Bugalagrande,2002,25.1,538.9,0.0,0.0,405.5,0.0,0.0,5.0,50.0,6.5,23.0,0.0,8.5,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0
Caicedonia,2002,274.0,98.0,0.0,0.0,918.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candelaria,2002,0.0,0.0,0.0,0.0,9.1,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cartago,2002,0.0,25.0,0.0,0.0,65.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dagua,2002,15.0,77.0,0.0,12.5,62.0,25.0,0.0,0.0,0.0,145.0,54.5,0.0,11.5,0.0,0.0,0.0,0.0,258.0,7.0,9.0,0.0
Darièn,2002,197.0,0.0,0.0,0.0,20.0,0.0,0.0,7.0,0.0,22.0,20.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,3.0,0.0,0.0
El Aguila,2002,31.0,7.0,0.0,0.0,10.0,0.0,0.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,17.8,0.0
El Cairo,2002,0.0,38.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,20.4,0.0,0.0,0.0,0.0,11.8,0.8,0.0,2.0,6.5,0.0
El Cerrito,2002,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0
El Dovio,2002,0.0,80.0,0.0,0.0,4.5,0.0,0.0,28.0,0.0,4.0,40.0,0.0,12.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0
Florida,2002,5.0,125.0,0.0,0.0,85.0,0.0,0.0,0.0,11.0,8.0,27.0,16.0,0.0,0.0,0.0,43.0,5.0,15.0,0.0,10.0,0.0
Ginebra,2002,0.0,101.0,0.0,0.0,17.0,0.0,0.0,6.5,0.0,0.0,14.0,0.0,4.0,0.0,0.0,74.0,0.0,0.0,0.0,19.5,225.0
Guacarì,2002,16.0,172.0,0.0,0.0,29.0,0.0,0.0,0.0,14.0,16.0,38.0,0.0,23.0,0.0,0.0,62.0,7.0,8.5,0.0,6.0,98.0
Jamundì,2002,7.0,11.0,0.0,0.0,283.0,0.0,0.0,0.0,5.0,15.0,12.0,0.0,0.0,0.0,0.0,60.5,0.0,21.0,0.0,2.0,0.0
La Cumbre,2002,2.1,25.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,18.0,12.4,0.0,1.2,0.0,0.0,9.7,0.0,22.4,8.7,0.0,0.0
La Uniòn,2002,0.0,11.5,0.0,0.0,13.0,0.0,0.0,26.8,6.8,129.8,3.3,10.0,367.1,186.3,114.5,0.0,36.1,0.0,7.0,6.4,277.6
La Victoria,2002,0.0,201.0,0.0,0.0,57.0,8.8,0.0,0.0,0.0,45.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Obando,2002,4.0,315.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palmira,2002,9.0,59.0,0.0,0.0,58.0,0.0,0.0,0.0,1.0,35.0,6.0,0.0,1.0,0.0,0.0,7.0,0.0,19.0,0.0,20.0,4.0
Pradera,2002,4.0,51.0,0.0,0.0,31.0,0.0,0.0,0.0,34.0,32.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,12.0,0.0
Restrepo,2002,48.0,61.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,13.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,281.3,7.8,3.0,0.0
Riofrìo,2002,25.0,327.5,0.0,0.0,56.3,0.0,0.0,12.5,2.0,19.3,46.0,0.0,0.0,0.0,0.0,12.5,13.0,0.0,2.0,0.0,2.6
Roldanillo,2002,8.7,43.0,0.0,0.0,64.2,0.0,0.0,74.2,0.0,18.6,7.6,3.0,266.8,40.0,67.0,7.2,41.4,0.0,0.0,10.8,43.5
San Pedro,2002,11.0,67.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,11.0,4.0,3.5,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0
Sevilla,2002,0.0,437.8,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toro,2002,6.0,35.0,0.0,0.0,28.2,0.0,0.0,128.0,56.0,222.0,32.0,0.0,152.0,62.0,60.0,0.0,74.0,0.0,0.0,8.0,200.0
Trujillo,2002,7.0,115.0,0.0,0.0,10.0,0.0,0.0,120.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,308.0,0.0,0.0,7.0,5.0,0.0
Tuluà,2002,2.0,531.0,0.0,0.0,98.0,0.0,0.0,4.0,15.0,10.0,67.0,6.0,22.0,0.0,0.0,200.0,0.0,0.0,0.0,23.0,10.5
Ulloa,2002,24.5,8.0,0.0,0.0,158.1,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5.9,15.5,0.0,0.0,0.0
Versalles,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,2.0,58.0,0.0,3.0,0.0,0.0,2.2,,0.0,0.0,4.5,0.0
Vijes,2002,6.0,11.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,19.0,36.8,7.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
Yotoco,2002,153.0,15.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,19.0,7.5,0.0,0.0,0.0,0.0,0.0,4.0,2.8,5.0,0.0,0.0
Yumbo,2002,20.0,16.1,0.0,0.0,57.0,0.0,0.0,0.0,12.0,2.0,6.0,10.0,0.6,0.0,0.0,3.8,0.0,8.0,0.0,1.2,1.5
Zarzal,2002,0.0,0.0,0.0,0.0,146.3,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
Municipios,año,Aguacate,Bananito,Banano,Borojó,Chontaduro,Citricos,Coco,Granadilla,Guana bana,Guayaba,Lulo,Mango,Maracuyá,Melón a,Melon b,Mora,Papaya,Piña,Pitaya,Tomate Arbol,Vid
Cali,2001,10.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,43.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0
Alcalà,2001,10.0,0.0,0.0,0.0,331.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
Andalucia,2001,3.9,50.0,0.0,0.0,199.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,4.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.0
Ansermanuevo,2001,10.0,42.5,0.0,0.0,18.0,0.0,0.0,2.6,6.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.2,0.0
Argelia,2001,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.7,0.0
Bolivar,2001,4.0,29.0,0.0,0.0,11.3,0.0,0.0,315.0,5.0,332.0,62.0,0.0,18.0,30.0,37.0,25.0,11.0,24.0,9.0,17.0,40.3
Buenaventura,2001,0.0,90.0,127.0,605.0,0.0,"3,127.0",190.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buga,2001,5.0,73.0,0.0,0.0,47.0,0.0,0.0,4.0,40.0,29.0,25.0,18.0,7.5,0.0,0.0,55.0,20.0,33.0,6.0,161.5,1.0
Bugalagrande,2001,25.4,499.5,0.0,0.0,403.0,0.0,0.0,2.0,50.0,6.5,20.0,0.0,6.5,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0
Caicedonia,2001,274.0,98.0,0.0,0.0,908.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Candelaria,2001,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cartago,2001,0.0,25.0,0.0,0.0,65.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dagua,2001,15.0,77.0,0.0,11.5,62.0,25.0,0.0,0.0,0.0,145.0,54.5,0.0,14.5,0.0,0.0,0.0,0.0,258.0,7.0,8.0,0.0
Darièn,2001,187.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,22.0,15.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0
El Aguila,2001,31.0,7.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,7.0,0.0
El Cairo,2001,0.0,38.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,10.7,0.0,0.0,0.0,0.0,7.9,0.5,0.0,0.0,7.1,0.0
El Cerrito,2001,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0
El Dovio,2001,0.0,80.0,0.0,0.0,4.5,0.0,0.0,28.0,0.0,3.0,60.0,0.0,12.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0
Florida,2001,5.0,105.0,0.0,0.0,91.0,0.0,0.0,0.0,11.0,7.0,21.0,16.0,0.0,0.0,0.0,40.0,1.0,14.0,0.0,8.0,0.0
Ginebra,2001,0.0,91.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,6.5,0.0,0.0,64.0,0.0,0.0,0.0,25.0,300.0
Guacarì,2001,26.0,106.0,0.0,0.0,32.0,0.0,0.0,0.0,16.0,17.0,13.0,0.0,6.0,0.0,0.0,12.0,1.0,8.5,0.0,2.0,70.0
Jamundì,2001,7.0,11.0,0.0,0.0,283.0,0.0,0.0,0.0,5.0,15.0,12.0,0.0,0.0,0.0,0.0,60.5,0.0,21.0,0.0,2.0,0.0
La Cumbre,2001,2.1,24.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,18.0,7.4,0.0,1.0,0.0,0.0,2.9,0.0,34.5,12.0,0.0,0.0
La Uniòn,2001,0.0,7.5,0.0,0.0,13.0,0.0,0.0,19.3,6.8,130.4,4.4,10.0,100.9,126.6,127.7,0.0,13.3,0.0,5.0,9.6,306.9
La Victoria,2001,0.0,207.0,0.0,0.0,67.0,8.8,0.0,0.0,0.0,45.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
